t0	24-Sep-20  16:17:02.547769
delta t	6.000000E-7

time	Y
24-Sep-20  16:17:02.547798	-0.382324
24-Sep-20  16:17:02.547799	-0.382568
24-Sep-20  16:17:02.547799	-0.382812
24-Sep-20  16:17:02.547800	-0.382812
24-Sep-20  16:17:02.547801	-0.382568
24-Sep-20  16:17:02.547801	-0.382324
24-Sep-20  16:17:02.547802	-0.382080
24-Sep-20  16:17:02.547802	-0.382324
24-Sep-20  16:17:02.547803	-0.382324
24-Sep-20  16:17:02.547804	-0.381836
24-Sep-20  16:17:02.547804	-0.381836
24-Sep-20  16:17:02.547805	-0.381592
24-Sep-20  16:17:02.547805	-0.381836
24-Sep-20  16:17:02.547806	-0.381836
24-Sep-20  16:17:02.547807	-0.381836
24-Sep-20  16:17:02.547807	-0.381836
24-Sep-20  16:17:02.547808	-0.381592
24-Sep-20  16:17:02.547808	-0.381348
24-Sep-20  16:17:02.547809	-0.382324
24-Sep-20  16:17:02.547810	-0.382324
24-Sep-20  16:17:02.547810	-0.382568
24-Sep-20  16:17:02.547811	-0.382812
24-Sep-20  16:17:02.547811	-0.382568
24-Sep-20  16:17:02.547812	-0.382812
24-Sep-20  16:17:02.547813	-0.383057
24-Sep-20  16:17:02.547813	-0.382812
24-Sep-20  16:17:02.547814	-0.383057
24-Sep-20  16:17:02.547814	-0.383057
24-Sep-20  16:17:02.547815	-0.382324
24-Sep-20  16:17:02.547816	-0.381836
24-Sep-20  16:17:02.547816	-0.381348
24-Sep-20  16:17:02.547817	-0.378174
24-Sep-20  16:17:02.547817	-0.373535
24-Sep-20  16:17:02.547818	-0.369629
24-Sep-20  16:17:02.547819	-0.365479
24-Sep-20  16:17:02.547819	-0.361084
24-Sep-20  16:17:02.547820	-0.356445
24-Sep-20  16:17:02.547820	-0.351562
24-Sep-20  16:17:02.547821	-0.346924
24-Sep-20  16:17:02.547822	-0.342773
24-Sep-20  16:17:02.547822	-0.339355
24-Sep-20  16:17:02.547823	-0.335449
24-Sep-20  16:17:02.547823	-0.330566
24-Sep-20  16:17:02.547824	-0.325684
24-Sep-20  16:17:02.547825	-0.320801
24-Sep-20  16:17:02.547825	-0.316650
24-Sep-20  16:17:02.547826	-0.312012
24-Sep-20  16:17:02.547826	-0.307861
24-Sep-20  16:17:02.547827	-0.303467
24-Sep-20  16:17:02.547828	-0.298584
24-Sep-20  16:17:02.547828	-0.293945
24-Sep-20  16:17:02.547829	-0.288574
24-Sep-20  16:17:02.547829	-0.283936
24-Sep-20  16:17:02.547830	-0.279541
24-Sep-20  16:17:02.547831	-0.274658
24-Sep-20  16:17:02.547831	-0.270020
24-Sep-20  16:17:02.547832	-0.265137
24-Sep-20  16:17:02.547832	-0.260742
24-Sep-20  16:17:02.547833	-0.256348
24-Sep-20  16:17:02.547834	-0.252930
24-Sep-20  16:17:02.547834	-0.248047
24-Sep-20  16:17:02.547835	-0.243652
24-Sep-20  16:17:02.547835	-0.239746
24-Sep-20  16:17:02.547836	-0.235596
24-Sep-20  16:17:02.547837	-0.231689
24-Sep-20  16:17:02.547837	-0.227539
24-Sep-20  16:17:02.547838	-0.222656
24-Sep-20  16:17:02.547838	-0.218018
24-Sep-20  16:17:02.547839	-0.213867
24-Sep-20  16:17:02.547840	-0.208496
24-Sep-20  16:17:02.547840	-0.204102
24-Sep-20  16:17:02.547841	-0.199951
24-Sep-20  16:17:02.547841	-0.194580
24-Sep-20  16:17:02.547842	-0.189453
24-Sep-20  16:17:02.547843	-0.184570
24-Sep-20  16:17:02.547843	-0.179932
24-Sep-20  16:17:02.547844	-0.175293
24-Sep-20  16:17:02.547844	-0.170654
24-Sep-20  16:17:02.547845	-0.166260
24-Sep-20  16:17:02.547846	-0.161133
24-Sep-20  16:17:02.547846	-0.156738
24-Sep-20  16:17:02.547847	-0.152100
24-Sep-20  16:17:02.547847	-0.147461
24-Sep-20  16:17:02.547848	-0.143066
24-Sep-20  16:17:02.547849	-0.139404
24-Sep-20  16:17:02.547849	-0.135986
24-Sep-20  16:17:02.547850	-0.131592
24-Sep-20  16:17:02.547850	-0.127197
24-Sep-20  16:17:02.547851	-0.123047
24-Sep-20  16:17:02.547852	-0.118652
24-Sep-20  16:17:02.547852	-0.114258
24-Sep-20  16:17:02.547853	-0.109863
24-Sep-20  16:17:02.547853	-0.105225
24-Sep-20  16:17:02.547854	-0.100830
24-Sep-20  16:17:02.547855	-0.096191
24-Sep-20  16:17:02.547855	-0.090576
24-Sep-20  16:17:02.547856	-0.085205
24-Sep-20  16:17:02.547856	-0.080566
24-Sep-20  16:17:02.547857	-0.075928
24-Sep-20  16:17:02.547858	-0.071533
24-Sep-20  16:17:02.547858	-0.066895
24-Sep-20  16:17:02.547859	-0.062012
24-Sep-20  16:17:02.547859	-0.057373
24-Sep-20  16:17:02.547860	-0.052979
24-Sep-20  16:17:02.547861	-0.048828
24-Sep-20  16:17:02.547861	-0.044434
24-Sep-20  16:17:02.547862	-0.040283
24-Sep-20  16:17:02.547862	-0.036133
24-Sep-20  16:17:02.547863	-0.031982
24-Sep-20  16:17:02.547864	-0.027588
24-Sep-20  16:17:02.547864	-0.023682
24-Sep-20  16:17:02.547865	-0.019531
24-Sep-20  16:17:02.547865	-0.016113
24-Sep-20  16:17:02.547866	-0.013428
24-Sep-20  16:17:02.547867	-0.009033
24-Sep-20  16:17:02.547867	-0.004395
24-Sep-20  16:17:02.547868	-0.000488
24-Sep-20  16:17:02.547868	0.004639
24-Sep-20  16:17:02.547869	0.010010
24-Sep-20  16:17:02.547870	0.015137
24-Sep-20  16:17:02.547870	0.019775
24-Sep-20  16:17:02.547871	0.024902
24-Sep-20  16:17:02.547871	0.029297
24-Sep-20  16:17:02.547872	0.033936
24-Sep-20  16:17:02.547873	0.038818
24-Sep-20  16:17:02.547873	0.043457
24-Sep-20  16:17:02.547874	0.048096
24-Sep-20  16:17:02.547874	0.052490
24-Sep-20  16:17:02.547875	0.056641
24-Sep-20  16:17:02.547876	0.060547
24-Sep-20  16:17:02.547876	0.064697
24-Sep-20  16:17:02.547877	0.068848
24-Sep-20  16:17:02.547877	0.073486
24-Sep-20  16:17:02.547878	0.077881
24-Sep-20  16:17:02.547879	0.082031
24-Sep-20  16:17:02.547879	0.086182
24-Sep-20  16:17:02.547880	0.090820
24-Sep-20  16:17:02.547880	0.095215
24-Sep-20  16:17:02.547881	0.099365
24-Sep-20  16:17:02.547882	0.104004
24-Sep-20  16:17:02.547882	0.109375
24-Sep-20  16:17:02.547883	0.114014
24-Sep-20  16:17:02.547883	0.118652
24-Sep-20  16:17:02.547884	0.123535
24-Sep-20  16:17:02.547885	0.128418
24-Sep-20  16:17:02.547885	0.132568
24-Sep-20  16:17:02.547886	0.137207
24-Sep-20  16:17:02.547886	0.142090
24-Sep-20  16:17:02.547887	0.146484
24-Sep-20  16:17:02.547888	0.151611
24-Sep-20  16:17:02.547888	0.156006
24-Sep-20  16:17:02.547889	0.159668
24-Sep-20  16:17:02.547889	0.163818
24-Sep-20  16:17:02.547890	0.168213
24-Sep-20  16:17:02.547891	0.172363
24-Sep-20  16:17:02.547891	0.176758
24-Sep-20  16:17:02.547892	0.181152
24-Sep-20  16:17:02.547892	0.185791
24-Sep-20  16:17:02.547893	0.190186
24-Sep-20  16:17:02.547894	0.194580
24-Sep-20  16:17:02.547894	0.199219
24-Sep-20  16:17:02.547895	0.203613
24-Sep-20  16:17:02.547895	0.208984
24-Sep-20  16:17:02.547896	0.213135
24-Sep-20  16:17:02.547897	0.218506
24-Sep-20  16:17:02.547897	0.222900
24-Sep-20  16:17:02.547898	0.227783
24-Sep-20  16:17:02.547898	0.232422
24-Sep-20  16:17:02.547899	0.236572
24-Sep-20  16:17:02.547900	0.241455
24-Sep-20  16:17:02.547900	0.246338
24-Sep-20  16:17:02.547901	0.250977
24-Sep-20  16:17:02.547901	0.255127
24-Sep-20  16:17:02.547902	0.260010
24-Sep-20  16:17:02.547903	0.263428
24-Sep-20  16:17:02.547903	0.268066
24-Sep-20  16:17:02.547904	0.272217
24-Sep-20  16:17:02.547904	0.276855
24-Sep-20  16:17:02.547905	0.281494
24-Sep-20  16:17:02.547906	0.285889
24-Sep-20  16:17:02.547906	0.289551
24-Sep-20  16:17:02.547907	0.294434
24-Sep-20  16:17:02.547907	0.299072
24-Sep-20  16:17:02.547908	0.303711
24-Sep-20  16:17:02.547909	0.308594
24-Sep-20  16:17:02.547909	0.313965
24-Sep-20  16:17:02.547910	0.318115
24-Sep-20  16:17:02.547910	0.323242
24-Sep-20  16:17:02.547911	0.327881
24-Sep-20  16:17:02.547912	0.331787
24-Sep-20  16:17:02.547912	0.336426
24-Sep-20  16:17:02.547913	0.340576
24-Sep-20  16:17:02.547913	0.345215
24-Sep-20  16:17:02.547914	0.349609
24-Sep-20  16:17:02.547915	0.354492
24-Sep-20  16:17:02.547915	0.357422
24-Sep-20  16:17:02.547916	0.357910
24-Sep-20  16:17:02.547916	0.357178
24-Sep-20  16:17:02.547917	0.356934
24-Sep-20  16:17:02.547918	0.356934
24-Sep-20  16:17:02.547918	0.357422
24-Sep-20  16:17:02.547919	0.357666
24-Sep-20  16:17:02.547919	0.357422
24-Sep-20  16:17:02.547920	0.357178
24-Sep-20  16:17:02.547921	0.357178
24-Sep-20  16:17:02.547921	0.356934
24-Sep-20  16:17:02.547922	0.357422
24-Sep-20  16:17:02.547922	0.358154
24-Sep-20  16:17:02.547923	0.358643
24-Sep-20  16:17:02.547924	0.358887
24-Sep-20  16:17:02.547924	0.359131
24-Sep-20  16:17:02.547925	0.359131
24-Sep-20  16:17:02.547925	0.359375
24-Sep-20  16:17:02.547926	0.359375
24-Sep-20  16:17:02.547927	0.359375
24-Sep-20  16:17:02.547927	0.359131
24-Sep-20  16:17:02.547928	0.359131
24-Sep-20  16:17:02.547928	0.358887
24-Sep-20  16:17:02.547929	0.357910
24-Sep-20  16:17:02.547930	0.357666
24-Sep-20  16:17:02.547930	0.357178
24-Sep-20  16:17:02.547931	0.357178
24-Sep-20  16:17:02.547931	0.357178
24-Sep-20  16:17:02.547932	0.357178
24-Sep-20  16:17:02.547933	0.356689
24-Sep-20  16:17:02.547933	0.356934
24-Sep-20  16:17:02.547934	0.357422
24-Sep-20  16:17:02.547934	0.357422
24-Sep-20  16:17:02.547935	0.357666
24-Sep-20  16:17:02.547936	0.358154
24-Sep-20  16:17:02.547936	0.358643
24-Sep-20  16:17:02.547937	0.358643
24-Sep-20  16:17:02.547937	0.358887
24-Sep-20  16:17:02.547938	0.358887
24-Sep-20  16:17:02.547939	0.358887
24-Sep-20  16:17:02.547939	0.359375
24-Sep-20  16:17:02.547940	0.359375
24-Sep-20  16:17:02.547940	0.358887
24-Sep-20  16:17:02.547941	0.358643
24-Sep-20  16:17:02.547942	0.359131
24-Sep-20  16:17:02.547942	0.358887
24-Sep-20  16:17:02.547943	0.357910
24-Sep-20  16:17:02.547943	0.357178
24-Sep-20  16:17:02.547944	0.357178
24-Sep-20  16:17:02.547945	0.356445
24-Sep-20  16:17:02.547945	0.356689
24-Sep-20  16:17:02.547946	0.356689
24-Sep-20  16:17:02.547946	0.356934
24-Sep-20  16:17:02.547947	0.357178
24-Sep-20  16:17:02.547948	0.356934
24-Sep-20  16:17:02.547948	0.356689
24-Sep-20  16:17:02.547949	0.357666
24-Sep-20  16:17:02.547949	0.358643
24-Sep-20  16:17:02.547950	0.359131
24-Sep-20  16:17:02.547951	0.359375
24-Sep-20  16:17:02.547951	0.359131
24-Sep-20  16:17:02.547952	0.359131
24-Sep-20  16:17:02.547952	0.359375
24-Sep-20  16:17:02.547953	0.359619
24-Sep-20  16:17:02.547954	0.359863
24-Sep-20  16:17:02.547954	0.359863
24-Sep-20  16:17:02.547955	0.359619
24-Sep-20  16:17:02.547955	0.359619
24-Sep-20  16:17:02.547956	0.358643
24-Sep-20  16:17:02.547957	0.358398
24-Sep-20  16:17:02.547957	0.358154
24-Sep-20  16:17:02.547958	0.358154
24-Sep-20  16:17:02.547958	0.357422
24-Sep-20  16:17:02.547959	0.357422
24-Sep-20  16:17:02.547960	0.356689
24-Sep-20  16:17:02.547960	0.356689
24-Sep-20  16:17:02.547961	0.356934
24-Sep-20  16:17:02.547961	0.356689
24-Sep-20  16:17:02.547962	0.357178
24-Sep-20  16:17:02.547963	0.357910
24-Sep-20  16:17:02.547963	0.358154
24-Sep-20  16:17:02.547964	0.358154
24-Sep-20  16:17:02.547964	0.358887
24-Sep-20  16:17:02.547965	0.358887
24-Sep-20  16:17:02.547966	0.359375
24-Sep-20  16:17:02.547966	0.359375
24-Sep-20  16:17:02.547967	0.359131
24-Sep-20  16:17:02.547967	0.358887
24-Sep-20  16:17:02.547968	0.358887
24-Sep-20  16:17:02.547969	0.358643
24-Sep-20  16:17:02.547969	0.358398
24-Sep-20  16:17:02.547970	0.357910
24-Sep-20  16:17:02.547970	0.357666
24-Sep-20  16:17:02.547971	0.357178
24-Sep-20  16:17:02.547972	0.357178
24-Sep-20  16:17:02.547972	0.356934
24-Sep-20  16:17:02.547973	0.356934
24-Sep-20  16:17:02.547973	0.357178
24-Sep-20  16:17:02.547974	0.357178
24-Sep-20  16:17:02.547975	0.356445
24-Sep-20  16:17:02.547975	0.356445
24-Sep-20  16:17:02.547976	0.357422
24-Sep-20  16:17:02.547976	0.358154
24-Sep-20  16:17:02.547977	0.358398
24-Sep-20  16:17:02.547978	0.358887
24-Sep-20  16:17:02.547978	0.358887
24-Sep-20  16:17:02.547979	0.358643
24-Sep-20  16:17:02.547979	0.358643
24-Sep-20  16:17:02.547980	0.359375
24-Sep-20  16:17:02.547981	0.359619
24-Sep-20  16:17:02.547981	0.360107
24-Sep-20  16:17:02.547982	0.360107
24-Sep-20  16:17:02.547982	0.358887
24-Sep-20  16:17:02.547983	0.357910
24-Sep-20  16:17:02.547984	0.357422
24-Sep-20  16:17:02.547984	0.357178
24-Sep-20  16:17:02.547985	0.357178
24-Sep-20  16:17:02.547985	0.357178
24-Sep-20  16:17:02.547986	0.356689
24-Sep-20  16:17:02.547987	0.356445
24-Sep-20  16:17:02.547987	0.356689
24-Sep-20  16:17:02.547988	0.356934
24-Sep-20  16:17:02.547988	0.356934
24-Sep-20  16:17:02.547989	0.357666
24-Sep-20  16:17:02.547990	0.358154
24-Sep-20  16:17:02.547990	0.358154
24-Sep-20  16:17:02.547991	0.358398
24-Sep-20  16:17:02.547991	0.358398
24-Sep-20  16:17:02.547992	0.358398
24-Sep-20  16:17:02.547993	0.358398
24-Sep-20  16:17:02.547993	0.358643
24-Sep-20  16:17:02.547994	0.358643
24-Sep-20  16:17:02.547994	0.358643
24-Sep-20  16:17:02.547995	0.358643
24-Sep-20  16:17:02.547996	0.358887
24-Sep-20  16:17:02.547996	0.358398
24-Sep-20  16:17:02.547997	0.357910
24-Sep-20  16:17:02.547997	0.357910
24-Sep-20  16:17:02.547998	0.357666
24-Sep-20  16:17:02.547999	0.357178
24-Sep-20  16:17:02.547999	0.357178
24-Sep-20  16:17:02.548000	0.356689
24-Sep-20  16:17:02.548000	0.356689
24-Sep-20  16:17:02.548001	0.356934
24-Sep-20  16:17:02.548002	0.356689
24-Sep-20  16:17:02.548002	0.357178
24-Sep-20  16:17:02.548003	0.357910
24-Sep-20  16:17:02.548003	0.358154
24-Sep-20  16:17:02.548004	0.358398
24-Sep-20  16:17:02.548005	0.358887
24-Sep-20  16:17:02.548005	0.358887
24-Sep-20  16:17:02.548006	0.358643
24-Sep-20  16:17:02.548006	0.358887
24-Sep-20  16:17:02.548007	0.358887
24-Sep-20  16:17:02.548008	0.359131
24-Sep-20  16:17:02.548008	0.359375
24-Sep-20  16:17:02.548009	0.359131
24-Sep-20  16:17:02.548009	0.358398
24-Sep-20  16:17:02.548010	0.357910
24-Sep-20  16:17:02.548011	0.357422
24-Sep-20  16:17:02.548011	0.357666
24-Sep-20  16:17:02.548012	0.357910
24-Sep-20  16:17:02.548012	0.358154
24-Sep-20  16:17:02.548013	0.357666
24-Sep-20  16:17:02.548014	0.355469
24-Sep-20  16:17:02.548014	0.350830
24-Sep-20  16:17:02.548015	0.345947
24-Sep-20  16:17:02.548015	0.342041
24-Sep-20  16:17:02.548016	0.338135
24-Sep-20  16:17:02.548017	0.333984
24-Sep-20  16:17:02.548017	0.329102
24-Sep-20  16:17:02.548018	0.324951
24-Sep-20  16:17:02.548018	0.320557
24-Sep-20  16:17:02.548019	0.316162
24-Sep-20  16:17:02.548020	0.311523
24-Sep-20  16:17:02.548020	0.307373
24-Sep-20  16:17:02.548021	0.302490
24-Sep-20  16:17:02.548021	0.297607
24-Sep-20  16:17:02.548022	0.293213
24-Sep-20  16:17:02.548023	0.288330
24-Sep-20  16:17:02.548023	0.283691
24-Sep-20  16:17:02.548024	0.278564
24-Sep-20  16:17:02.548024	0.273682
24-Sep-20  16:17:02.548025	0.269043
24-Sep-20  16:17:02.548026	0.264648
24-Sep-20  16:17:02.548026	0.260010
24-Sep-20  16:17:02.548027	0.255615
24-Sep-20  16:17:02.548027	0.251221
24-Sep-20  16:17:02.548028	0.247070
24-Sep-20  16:17:02.548029	0.242187
24-Sep-20  16:17:02.548029	0.238281
24-Sep-20  16:17:02.548030	0.234375
24-Sep-20  16:17:02.548030	0.229980
24-Sep-20  16:17:02.548031	0.225342
24-Sep-20  16:17:02.548032	0.220947
24-Sep-20  16:17:02.548032	0.216309
24-Sep-20  16:17:02.548033	0.211914
24-Sep-20  16:17:02.548033	0.207764
24-Sep-20  16:17:02.548034	0.203369
24-Sep-20  16:17:02.548035	0.198975
24-Sep-20  16:17:02.548035	0.194580
24-Sep-20  16:17:02.548036	0.189453
24-Sep-20  16:17:02.548036	0.184570
24-Sep-20  16:17:02.548037	0.179687
24-Sep-20  16:17:02.548038	0.174805
24-Sep-20  16:17:02.548038	0.169922
24-Sep-20  16:17:02.548039	0.165527
24-Sep-20  16:17:02.548039	0.160645
24-Sep-20  16:17:02.548040	0.156006
24-Sep-20  16:17:02.548041	0.151855
24-Sep-20  16:17:02.548041	0.147217
24-Sep-20  16:17:02.548042	0.142334
24-Sep-20  16:17:02.548042	0.138428
24-Sep-20  16:17:02.548043	0.135010
24-Sep-20  16:17:02.548044	0.130615
24-Sep-20  16:17:02.548044	0.126465
24-Sep-20  16:17:02.548045	0.121826
24-Sep-20  16:17:02.548045	0.117432
24-Sep-20  16:17:02.548046	0.112549
24-Sep-20  16:17:02.548047	0.108154
24-Sep-20  16:17:02.548047	0.103516
24-Sep-20  16:17:02.548048	0.098877
24-Sep-20  16:17:02.548048	0.094482
24-Sep-20  16:17:02.548049	0.089844
24-Sep-20  16:17:02.548050	0.084961
24-Sep-20  16:17:02.548050	0.079834
24-Sep-20  16:17:02.548051	0.075195
24-Sep-20  16:17:02.548051	0.070312
24-Sep-20  16:17:02.548052	0.065918
24-Sep-20  16:17:02.548053	0.061279
24-Sep-20  16:17:02.548053	0.056641
24-Sep-20  16:17:02.548054	0.052002
24-Sep-20  16:17:02.548054	0.047607
24-Sep-20  16:17:02.548055	0.042725
24-Sep-20  16:17:02.548056	0.038330
24-Sep-20  16:17:02.548056	0.034912
24-Sep-20  16:17:02.548057	0.031006
24-Sep-20  16:17:02.548057	0.026611
24-Sep-20  16:17:02.548058	0.022461
24-Sep-20  16:17:02.548059	0.018311
24-Sep-20  16:17:02.548059	0.013672
24-Sep-20  16:17:02.548060	0.009521
24-Sep-20  16:17:02.548060	0.005371
24-Sep-20  16:17:02.548061	0.000488
24-Sep-20  16:17:02.548062	-0.004150
24-Sep-20  16:17:02.548062	-0.009033
24-Sep-20  16:17:02.548063	-0.012939
24-Sep-20  16:17:02.548063	-0.016602
24-Sep-20  16:17:02.548064	-0.020996
24-Sep-20  16:17:02.548065	-0.025635
24-Sep-20  16:17:02.548065	-0.030273
24-Sep-20  16:17:02.548066	-0.035156
24-Sep-20  16:17:02.548066	-0.039551
24-Sep-20  16:17:02.548067	-0.044434
24-Sep-20  16:17:02.548068	-0.048340
24-Sep-20  16:17:02.548068	-0.053223
24-Sep-20  16:17:02.548069	-0.057617
24-Sep-20  16:17:02.548069	-0.061523
24-Sep-20  16:17:02.548070	-0.065430
24-Sep-20  16:17:02.548071	-0.069824
24-Sep-20  16:17:02.548071	-0.074219
24-Sep-20  16:17:02.548072	-0.078369
24-Sep-20  16:17:02.548072	-0.082764
24-Sep-20  16:17:02.548073	-0.087646
24-Sep-20  16:17:02.548074	-0.091553
24-Sep-20  16:17:02.548074	-0.096191
24-Sep-20  16:17:02.548075	-0.100586
24-Sep-20  16:17:02.548075	-0.104736
24-Sep-20  16:17:02.548076	-0.109619
24-Sep-20  16:17:02.548077	-0.114990
24-Sep-20  16:17:02.548077	-0.120117
24-Sep-20  16:17:02.548078	-0.125000
24-Sep-20  16:17:02.548078	-0.129883
24-Sep-20  16:17:02.548079	-0.134277
24-Sep-20  16:17:02.548080	-0.139160
24-Sep-20  16:17:02.548080	-0.143555
24-Sep-20  16:17:02.548081	-0.147949
24-Sep-20  16:17:02.548081	-0.152588
24-Sep-20  16:17:02.548082	-0.157471
24-Sep-20  16:17:02.548083	-0.161133
24-Sep-20  16:17:02.548083	-0.164795
24-Sep-20  16:17:02.548084	-0.169189
24-Sep-20  16:17:02.548084	-0.173340
24-Sep-20  16:17:02.548085	-0.177979
24-Sep-20  16:17:02.548086	-0.182617
24-Sep-20  16:17:02.548086	-0.186768
24-Sep-20  16:17:02.548087	-0.191162
24-Sep-20  16:17:02.548087	-0.195312
24-Sep-20  16:17:02.548088	-0.199707
24-Sep-20  16:17:02.548089	-0.204102
24-Sep-20  16:17:02.548089	-0.209229
24-Sep-20  16:17:02.548090	-0.213867
24-Sep-20  16:17:02.548090	-0.218750
24-Sep-20  16:17:02.548091	-0.223145
24-Sep-20  16:17:02.548092	-0.227783
24-Sep-20  16:17:02.548092	-0.232666
24-Sep-20  16:17:02.548093	-0.238037
24-Sep-20  16:17:02.548093	-0.242920
24-Sep-20  16:17:02.548094	-0.247314
24-Sep-20  16:17:02.548095	-0.251465
24-Sep-20  16:17:02.548095	-0.256104
24-Sep-20  16:17:02.548096	-0.260498
24-Sep-20  16:17:02.548096	-0.264160
24-Sep-20  16:17:02.548097	-0.269287
24-Sep-20  16:17:02.548098	-0.272949
24-Sep-20  16:17:02.548098	-0.276855
24-Sep-20  16:17:02.548099	-0.281006
24-Sep-20  16:17:02.548099	-0.285645
24-Sep-20  16:17:02.548100	-0.290527
24-Sep-20  16:17:02.548101	-0.295410
24-Sep-20  16:17:02.548101	-0.300049
24-Sep-20  16:17:02.548102	-0.304443
24-Sep-20  16:17:02.548102	-0.308838
24-Sep-20  16:17:02.548103	-0.313721
24-Sep-20  16:17:02.548104	-0.318604
24-Sep-20  16:17:02.548104	-0.323486
24-Sep-20  16:17:02.548105	-0.328369
24-Sep-20  16:17:02.548105	-0.332520
24-Sep-20  16:17:02.548106	-0.337158
24-Sep-20  16:17:02.548107	-0.341553
24-Sep-20  16:17:02.548107	-0.346191
24-Sep-20  16:17:02.548108	-0.350830
24-Sep-20  16:17:02.548108	-0.355713
24-Sep-20  16:17:02.548109	-0.360596
24-Sep-20  16:17:02.548110	-0.364258
24-Sep-20  16:17:02.548110	-0.368164
24-Sep-20  16:17:02.548111	-0.372559
24-Sep-20  16:17:02.548111	-0.376465
24-Sep-20  16:17:02.548112	-0.380127
24-Sep-20  16:17:02.548113	-0.381104
24-Sep-20  16:17:02.548113	-0.381104
24-Sep-20  16:17:02.548114	-0.381104
24-Sep-20  16:17:02.548114	-0.380859
24-Sep-20  16:17:02.548115	-0.380859
24-Sep-20  16:17:02.548116	-0.380859
24-Sep-20  16:17:02.548116	-0.381592
24-Sep-20  16:17:02.548117	-0.382324
24-Sep-20  16:17:02.548117	-0.382324
24-Sep-20  16:17:02.548118	-0.382812
24-Sep-20  16:17:02.548119	-0.382568
24-Sep-20  16:17:02.548119	-0.382568
24-Sep-20  16:17:02.548120	-0.383057
24-Sep-20  16:17:02.548120	-0.383301
24-Sep-20  16:17:02.548121	-0.383057
24-Sep-20  16:17:02.548122	-0.383057
24-Sep-20  16:17:02.548122	-0.382812
24-Sep-20  16:17:02.548123	-0.382080
24-Sep-20  16:17:02.548123	-0.381592
24-Sep-20  16:17:02.548124	-0.382080
24-Sep-20  16:17:02.548125	-0.382080
24-Sep-20  16:17:02.548125	-0.381836
24-Sep-20  16:17:02.548126	-0.381592
24-Sep-20  16:17:02.548126	-0.381592
24-Sep-20  16:17:02.548127	-0.381592
24-Sep-20  16:17:02.548128	-0.381836
24-Sep-20  16:17:02.548128	-0.382324
24-Sep-20  16:17:02.548129	-0.381592
24-Sep-20  16:17:02.548129	-0.381592
24-Sep-20  16:17:02.548130	-0.381592
24-Sep-20  16:17:02.548131	-0.382324
24-Sep-20  16:17:02.548131	-0.383057
24-Sep-20  16:17:02.548132	-0.383545
24-Sep-20  16:17:02.548132	-0.383545
24-Sep-20  16:17:02.548133	-0.383545
24-Sep-20  16:17:02.548134	-0.383301
24-Sep-20  16:17:02.548134	-0.383057
24-Sep-20  16:17:02.548135	-0.383301
24-Sep-20  16:17:02.548135	-0.383789
24-Sep-20  16:17:02.548136	-0.383545
24-Sep-20  16:17:02.548137	-0.382080
24-Sep-20  16:17:02.548137	-0.381348
24-Sep-20  16:17:02.548138	-0.380859
24-Sep-20  16:17:02.548138	-0.380859
24-Sep-20  16:17:02.548139	-0.381104
24-Sep-20  16:17:02.548140	-0.381592
