t0	08-Oct-20  17:58:17.748758
delta t	0.000200

time	Y
08-Oct-20  17:58:17.748758	-1.833496
08-Oct-20  17:58:17.748958	-0.012207
08-Oct-20  17:58:17.749158	0.686035
08-Oct-20  17:58:17.749358	1.384277
08-Oct-20  17:58:17.749558	2.075195
08-Oct-20  17:58:17.749758	2.775879
08-Oct-20  17:58:17.749958	3.474121
08-Oct-20  17:58:17.750158	-3.227539
08-Oct-20  17:58:17.750358	-2.531738
08-Oct-20  17:58:17.750558	-1.833496
08-Oct-20  17:58:17.750758	-1.140137
08-Oct-20  17:58:17.750958	-0.441895
08-Oct-20  17:58:17.751158	0.256348
08-Oct-20  17:58:17.751358	0.954590
08-Oct-20  17:58:17.751558	1.647949
08-Oct-20  17:58:17.751758	2.346191
08-Oct-20  17:58:17.751958	3.044434
08-Oct-20  17:58:17.752158	-3.657227
08-Oct-20  17:58:17.752358	-2.961426
08-Oct-20  17:58:17.752558	-2.263184
08-Oct-20  17:58:17.752758	-1.567383
08-Oct-20  17:58:17.752958	-0.871582
08-Oct-20  17:58:17.753158	-0.173340
08-Oct-20  17:58:17.753358	0.524902
08-Oct-20  17:58:17.753558	1.218262
08-Oct-20  17:58:17.753758	1.916504
08-Oct-20  17:58:17.753958	2.614746
08-Oct-20  17:58:17.754158	3.310547
08-Oct-20  17:58:17.754358	-3.388672
08-Oct-20  17:58:17.754558	-2.690430
08-Oct-20  17:58:17.754758	-1.994629
08-Oct-20  17:58:17.754958	-1.298828
08-Oct-20  17:58:17.755158	-0.603027
08-Oct-20  17:58:17.755358	0.095215
08-Oct-20  17:58:17.755558	0.793457
08-Oct-20  17:58:17.755758	1.486816
08-Oct-20  17:58:17.755958	2.185059
08-Oct-20  17:58:17.756158	2.883301
08-Oct-20  17:58:17.756358	3.581543
08-Oct-20  17:58:17.756558	-3.120117
08-Oct-20  17:58:17.756758	-2.424316
08-Oct-20  17:58:17.756958	-1.730957
08-Oct-20  17:58:17.757158	-1.032715
08-Oct-20  17:58:17.757358	-0.334473
08-Oct-20  17:58:17.757558	0.363770
08-Oct-20  17:58:17.757758	1.057129
08-Oct-20  17:58:17.757958	1.755371
08-Oct-20  17:58:17.758158	2.453613
08-Oct-20  17:58:17.758358	3.151855
08-Oct-20  17:58:17.758558	-3.552246
08-Oct-20  17:58:17.758758	-2.854004
08-Oct-20  17:58:17.758958	-2.160645
08-Oct-20  17:58:17.759158	-1.462402
08-Oct-20  17:58:17.759358	-0.764160
08-Oct-20  17:58:17.759558	-0.065918
08-Oct-20  17:58:17.759758	0.632324
08-Oct-20  17:58:17.759958	1.325684
08-Oct-20  17:58:17.760158	2.023926
08-Oct-20  17:58:17.760358	2.722168
08-Oct-20  17:58:17.760558	3.420410
08-Oct-20  17:58:17.760758	-3.281250
08-Oct-20  17:58:17.760958	-2.585449
08-Oct-20  17:58:17.761158	-1.892090
08-Oct-20  17:58:17.761358	-1.193848
08-Oct-20  17:58:17.761558	-0.495605
08-Oct-20  17:58:17.761758	0.202637
08-Oct-20  17:58:17.761958	0.895996
08-Oct-20  17:58:17.762158	1.594238
08-Oct-20  17:58:17.762358	2.292480
08-Oct-20  17:58:17.762558	2.990723
08-Oct-20  17:58:17.762758	3.684082
08-Oct-20  17:58:17.762958	-3.012695
08-Oct-20  17:58:17.763158	-2.321777
08-Oct-20  17:58:17.763358	-1.623535
08-Oct-20  17:58:17.763558	-0.925293
08-Oct-20  17:58:17.763758	-0.227051
08-Oct-20  17:58:17.763958	0.473633
08-Oct-20  17:58:17.764158	1.164551
08-Oct-20  17:58:17.764358	1.862793
08-Oct-20  17:58:17.764558	2.561035
08-Oct-20  17:58:17.764758	3.259277
08-Oct-20  17:58:17.764958	-3.442383
08-Oct-20  17:58:17.765158	-2.746582
08-Oct-20  17:58:17.765358	-2.050781
08-Oct-20  17:58:17.765558	-1.354980
08-Oct-20  17:58:17.765758	-0.656738
08-Oct-20  17:58:17.765958	0.041504
08-Oct-20  17:58:17.766158	0.734863
08-Oct-20  17:58:17.766358	1.433105
08-Oct-20  17:58:17.766558	2.131348
08-Oct-20  17:58:17.766758	2.829590
08-Oct-20  17:58:17.766958	3.522949
08-Oct-20  17:58:17.767158	-3.173828
08-Oct-20  17:58:17.767358	-2.482910
08-Oct-20  17:58:17.767558	-1.782227
08-Oct-20  17:58:17.767758	-1.086426
08-Oct-20  17:58:17.767958	-0.388184
08-Oct-20  17:58:17.768158	0.305176
08-Oct-20  17:58:17.768358	1.003418
08-Oct-20  17:58:17.768558	1.701660
08-Oct-20  17:58:17.768758	2.399902
08-Oct-20  17:58:17.768958	3.098145
08-Oct-20  17:58:17.769158	-3.603516
08-Oct-20  17:58:17.769358	-2.907715
08-Oct-20  17:58:17.769558	-2.214355
08-Oct-20  17:58:17.769758	-1.516113
08-Oct-20  17:58:17.769958	-0.817871
08-Oct-20  17:58:17.770158	-0.119629
08-Oct-20  17:58:17.770358	0.573730
08-Oct-20  17:58:17.770558	1.271973
08-Oct-20  17:58:17.770758	1.970215
08-Oct-20  17:58:17.770958	2.668457
08-Oct-20  17:58:17.771158	3.361816
08-Oct-20  17:58:17.771358	-3.334961
08-Oct-20  17:58:17.771558	-2.644043
08-Oct-20  17:58:17.771758	-1.945801
08-Oct-20  17:58:17.771958	-1.247559
08-Oct-20  17:58:17.772158	-0.549316
08-Oct-20  17:58:17.772358	0.144043
08-Oct-20  17:58:17.772558	0.842285
08-Oct-20  17:58:17.772758	1.540527
08-Oct-20  17:58:17.772958	2.238770
08-Oct-20  17:58:17.773158	2.932129
08-Oct-20  17:58:17.773358	3.630371
08-Oct-20  17:58:17.773558	-3.073730
08-Oct-20  17:58:17.773758	-2.373047
08-Oct-20  17:58:17.773958	-1.677246
08-Oct-20  17:58:17.774158	-0.979004
08-Oct-20  17:58:17.774358	-0.280762
08-Oct-20  17:58:17.774558	0.412598
08-Oct-20  17:58:17.774758	1.110840
08-Oct-20  17:58:17.774958	1.809082
08-Oct-20  17:58:17.775158	2.507324
08-Oct-20  17:58:17.775358	3.200684
08-Oct-20  17:58:17.775558	-3.498535
08-Oct-20  17:58:17.775758	-2.802734
08-Oct-20  17:58:17.775958	-2.106934
08-Oct-20  17:58:17.776158	-1.406250
08-Oct-20  17:58:17.776358	-0.710449
08-Oct-20  17:58:17.776558	-0.017090
08-Oct-20  17:58:17.776758	0.681152
08-Oct-20  17:58:17.776958	1.379395
08-Oct-20  17:58:17.777158	2.077637
08-Oct-20  17:58:17.777358	2.770996
08-Oct-20  17:58:17.777558	3.469238
08-Oct-20  17:58:17.777758	-3.232422
08-Oct-20  17:58:17.777958	-2.536621
08-Oct-20  17:58:17.778158	-1.838379
08-Oct-20  17:58:17.778358	-1.140137
08-Oct-20  17:58:17.778558	-0.446777
08-Oct-20  17:58:17.778758	0.251465
08-Oct-20  17:58:17.778958	0.949707
08-Oct-20  17:58:17.779158	1.647949
08-Oct-20  17:58:17.779358	2.346191
08-Oct-20  17:58:17.779558	3.039551
08-Oct-20  17:58:17.779758	-3.657227
08-Oct-20  17:58:17.779958	-2.966309
08-Oct-20  17:58:17.780158	-2.268066
08-Oct-20  17:58:17.780358	-1.569824
08-Oct-20  17:58:17.780558	-0.871582
08-Oct-20  17:58:17.780758	-0.178223
08-Oct-20  17:58:17.780958	0.520020
