t0	08-Oct-20  18:03:17.496748
delta t	1.000000E-5

time	Y
08-Oct-20  18:03:17.496748	0.021973
08-Oct-20  18:03:17.496758	0.021973
08-Oct-20  18:03:17.496768	0.021973
08-Oct-20  18:03:17.496778	0.021973
08-Oct-20  18:03:17.496788	0.021973
08-Oct-20  18:03:17.496798	0.021973
08-Oct-20  18:03:17.496808	0.021973
08-Oct-20  18:03:17.496818	0.021973
08-Oct-20  18:03:17.496828	0.021973
08-Oct-20  18:03:17.496838	0.021973
08-Oct-20  18:03:17.496848	0.021973
08-Oct-20  18:03:17.496858	0.021973
08-Oct-20  18:03:17.496868	0.021973
08-Oct-20  18:03:17.496878	0.021973
08-Oct-20  18:03:17.496888	0.021973
08-Oct-20  18:03:17.496898	0.021973
08-Oct-20  18:03:17.496908	0.021973
08-Oct-20  18:03:17.496918	0.021973
08-Oct-20  18:03:17.496928	0.021973
08-Oct-20  18:03:17.496938	0.021973
08-Oct-20  18:03:17.496948	-0.009766
08-Oct-20  18:03:17.496958	0.021973
08-Oct-20  18:03:17.496968	0.056152
08-Oct-20  18:03:17.496978	0.090332
08-Oct-20  18:03:17.496988	0.129395
08-Oct-20  18:03:17.496998	0.163574
08-Oct-20  18:03:17.497008	0.197754
08-Oct-20  18:03:17.497018	0.231934
08-Oct-20  18:03:17.497028	0.266113
08-Oct-20  18:03:17.497038	0.300293
08-Oct-20  18:03:17.497048	0.334473
08-Oct-20  18:03:17.497058	0.373535
08-Oct-20  18:03:17.497068	0.407715
08-Oct-20  18:03:17.497078	0.441895
08-Oct-20  18:03:17.497088	0.476074
08-Oct-20  18:03:17.497098	0.510254
08-Oct-20  18:03:17.497108	0.544434
08-Oct-20  18:03:17.497118	0.578613
08-Oct-20  18:03:17.497128	0.612793
08-Oct-20  18:03:17.497138	0.651855
08-Oct-20  18:03:17.497148	0.686035
08-Oct-20  18:03:17.497158	0.720215
08-Oct-20  18:03:17.497168	0.754395
08-Oct-20  18:03:17.497178	0.788574
08-Oct-20  18:03:17.497188	0.822754
08-Oct-20  18:03:17.497198	0.856934
08-Oct-20  18:03:17.497208	0.895996
08-Oct-20  18:03:17.497218	0.930176
08-Oct-20  18:03:17.497228	0.964355
08-Oct-20  18:03:17.497238	0.998535
08-Oct-20  18:03:17.497248	1.032715
08-Oct-20  18:03:17.497258	1.066895
08-Oct-20  18:03:17.497268	1.101074
08-Oct-20  18:03:17.497278	1.140137
08-Oct-20  18:03:17.497288	1.174316
08-Oct-20  18:03:17.497298	1.208496
08-Oct-20  18:03:17.497308	1.242676
08-Oct-20  18:03:17.497318	1.276855
08-Oct-20  18:03:17.497328	1.311035
08-Oct-20  18:03:17.497338	1.345215
08-Oct-20  18:03:17.497348	1.384277
08-Oct-20  18:03:17.497358	1.418457
08-Oct-20  18:03:17.497368	1.452637
08-Oct-20  18:03:17.497378	1.486816
08-Oct-20  18:03:17.497388	1.520996
08-Oct-20  18:03:17.497398	1.555176
08-Oct-20  18:03:17.497408	1.589355
08-Oct-20  18:03:17.497418	1.623535
08-Oct-20  18:03:17.497428	1.662598
08-Oct-20  18:03:17.497438	1.696777
08-Oct-20  18:03:17.497448	1.730957
08-Oct-20  18:03:17.497458	1.765137
08-Oct-20  18:03:17.497468	1.799316
08-Oct-20  18:03:17.497478	1.833496
08-Oct-20  18:03:17.497488	1.867676
08-Oct-20  18:03:17.497498	1.906738
08-Oct-20  18:03:17.497508	1.940918
08-Oct-20  18:03:17.497518	1.975098
08-Oct-20  18:03:17.497528	2.009277
08-Oct-20  18:03:17.497538	2.043457
08-Oct-20  18:03:17.497548	2.077637
08-Oct-20  18:03:17.497558	2.109375
08-Oct-20  18:03:17.497568	2.150879
08-Oct-20  18:03:17.497578	2.185059
08-Oct-20  18:03:17.497588	2.219238
08-Oct-20  18:03:17.497598	2.253418
08-Oct-20  18:03:17.497608	2.287598
08-Oct-20  18:03:17.497618	2.321777
08-Oct-20  18:03:17.497628	2.355957
08-Oct-20  18:03:17.497638	2.395020
08-Oct-20  18:03:17.497648	2.429199
08-Oct-20  18:03:17.497658	2.463379
08-Oct-20  18:03:17.497668	2.497559
08-Oct-20  18:03:17.497678	2.531738
08-Oct-20  18:03:17.497688	2.565918
08-Oct-20  18:03:17.497698	2.600098
08-Oct-20  18:03:17.497708	2.634277
08-Oct-20  18:03:17.497718	2.673340
08-Oct-20  18:03:17.497728	2.707520
08-Oct-20  18:03:17.497738	2.741699
08-Oct-20  18:03:17.497748	2.775879
08-Oct-20  18:03:17.497758	2.810059
08-Oct-20  18:03:17.497768	2.844238
