t0	08-Oct-20  18:07:12.015932
delta t	1.000000E-5

time	Y
08-Oct-20  18:07:12.015932	0.056152
08-Oct-20  18:07:12.015942	0.056152
08-Oct-20  18:07:12.015952	0.056152
08-Oct-20  18:07:12.015962	0.056152
08-Oct-20  18:07:12.015972	0.056152
08-Oct-20  18:07:12.015982	0.056152
08-Oct-20  18:07:12.015992	0.056152
08-Oct-20  18:07:12.016002	0.056152
08-Oct-20  18:07:12.016012	0.056152
08-Oct-20  18:07:12.016022	0.056152
08-Oct-20  18:07:12.016032	0.056152
08-Oct-20  18:07:12.016042	0.056152
08-Oct-20  18:07:12.016052	0.056152
08-Oct-20  18:07:12.016062	0.056152
08-Oct-20  18:07:12.016072	0.056152
08-Oct-20  18:07:12.016082	0.056152
08-Oct-20  18:07:12.016092	0.056152
08-Oct-20  18:07:12.016102	0.056152
08-Oct-20  18:07:12.016112	0.056152
08-Oct-20  18:07:12.016122	0.056152
08-Oct-20  18:07:12.016132	0.056152
08-Oct-20  18:07:12.016142	0.056152
08-Oct-20  18:07:12.016152	0.056152
08-Oct-20  18:07:12.016162	0.056152
08-Oct-20  18:07:12.016172	0.056152
08-Oct-20  18:07:12.016182	0.056152
08-Oct-20  18:07:12.016192	0.056152
08-Oct-20  18:07:12.016202	0.056152
08-Oct-20  18:07:12.016212	0.056152
08-Oct-20  18:07:12.016222	0.056152
08-Oct-20  18:07:12.016232	0.056152
08-Oct-20  18:07:12.016242	0.056152
08-Oct-20  18:07:12.016252	0.056152
08-Oct-20  18:07:12.016262	0.056152
08-Oct-20  18:07:12.016272	0.056152
08-Oct-20  18:07:12.016282	0.056152
08-Oct-20  18:07:12.016292	0.056152
08-Oct-20  18:07:12.016302	0.056152
08-Oct-20  18:07:12.016312	0.056152
08-Oct-20  18:07:12.016322	0.056152
08-Oct-20  18:07:12.016332	0.056152
08-Oct-20  18:07:12.016342	0.056152
08-Oct-20  18:07:12.016352	0.056152
08-Oct-20  18:07:12.016362	0.056152
08-Oct-20  18:07:12.016372	0.056152
08-Oct-20  18:07:12.016382	0.056152
08-Oct-20  18:07:12.016392	0.056152
08-Oct-20  18:07:12.016402	0.056152
08-Oct-20  18:07:12.016412	0.056152
08-Oct-20  18:07:12.016422	0.056152
08-Oct-20  18:07:12.016432	0.056152
08-Oct-20  18:07:12.016442	0.056152
08-Oct-20  18:07:12.016452	0.056152
08-Oct-20  18:07:12.016462	0.056152
08-Oct-20  18:07:12.016472	0.056152
08-Oct-20  18:07:12.016482	0.056152
08-Oct-20  18:07:12.016492	-0.012207
08-Oct-20  18:07:12.016502	0.021973
08-Oct-20  18:07:12.016512	0.056152
08-Oct-20  18:07:12.016522	0.090332
08-Oct-20  18:07:12.016532	0.131836
08-Oct-20  18:07:12.016542	0.163574
08-Oct-20  18:07:12.016552	0.197754
08-Oct-20  18:07:12.016562	0.231934
08-Oct-20  18:07:12.016572	0.266113
08-Oct-20  18:07:12.016582	0.300293
08-Oct-20  18:07:12.016592	0.334473
08-Oct-20  18:07:12.016602	0.373535
08-Oct-20  18:07:12.016612	0.407715
08-Oct-20  18:07:12.016622	0.441895
08-Oct-20  18:07:12.016632	0.476074
08-Oct-20  18:07:12.016642	0.510254
08-Oct-20  18:07:12.016652	0.544434
08-Oct-20  18:07:12.016662	0.578613
08-Oct-20  18:07:12.016672	0.612793
08-Oct-20  18:07:12.016682	0.651855
08-Oct-20  18:07:12.016692	0.686035
08-Oct-20  18:07:12.016702	0.720215
08-Oct-20  18:07:12.016712	0.754395
08-Oct-20  18:07:12.016722	0.788574
08-Oct-20  18:07:12.016732	0.822754
08-Oct-20  18:07:12.016742	0.856934
08-Oct-20  18:07:12.016752	0.895996
08-Oct-20  18:07:12.016762	0.930176
08-Oct-20  18:07:12.016772	0.964355
08-Oct-20  18:07:12.016782	0.998535
08-Oct-20  18:07:12.016792	1.032715
08-Oct-20  18:07:12.016802	1.066895
08-Oct-20  18:07:12.016812	1.101074
08-Oct-20  18:07:12.016822	1.140137
08-Oct-20  18:07:12.016832	1.174316
08-Oct-20  18:07:12.016842	1.208496
08-Oct-20  18:07:12.016852	1.242676
08-Oct-20  18:07:12.016862	1.276855
08-Oct-20  18:07:12.016872	1.311035
08-Oct-20  18:07:12.016882	1.345215
08-Oct-20  18:07:12.016892	1.384277
08-Oct-20  18:07:12.016902	1.418457
08-Oct-20  18:07:12.016912	1.452637
08-Oct-20  18:07:12.016922	1.486816
08-Oct-20  18:07:12.016932	1.520996
08-Oct-20  18:07:12.016942	1.555176
08-Oct-20  18:07:12.016952	1.589355
