t0	08-Oct-20  18:01:17.765223
delta t	2.000000E-5

time	Y
08-Oct-20  18:01:17.765223	-1.486816
08-Oct-20  18:01:17.765243	-1.486816
08-Oct-20  18:01:17.765263	-1.486816
08-Oct-20  18:01:17.765283	-1.486816
08-Oct-20  18:01:17.765303	-1.486816
08-Oct-20  18:01:17.765323	-1.486816
08-Oct-20  18:01:17.765343	-1.486816
08-Oct-20  18:01:17.765363	-1.486816
08-Oct-20  18:01:17.765383	-1.486816
08-Oct-20  18:01:17.765403	-0.012207
08-Oct-20  18:01:17.765423	0.056152
08-Oct-20  18:01:17.765443	0.129395
08-Oct-20  18:01:17.765463	0.197754
08-Oct-20  18:01:17.765483	0.266113
08-Oct-20  18:01:17.765503	0.334473
08-Oct-20  18:01:17.765523	0.407715
08-Oct-20  18:01:17.765543	0.476074
08-Oct-20  18:01:17.765563	0.544434
08-Oct-20  18:01:17.765583	0.612793
08-Oct-20  18:01:17.765603	0.686035
08-Oct-20  18:01:17.765623	0.754395
08-Oct-20  18:01:17.765643	0.822754
08-Oct-20  18:01:17.765663	0.895996
08-Oct-20  18:01:17.765683	0.964355
08-Oct-20  18:01:17.765703	1.032715
08-Oct-20  18:01:17.765723	1.101074
08-Oct-20  18:01:17.765743	1.174316
08-Oct-20  18:01:17.765763	1.242676
08-Oct-20  18:01:17.765783	1.311035
08-Oct-20  18:01:17.765803	1.384277
08-Oct-20  18:01:17.765823	1.452637
08-Oct-20  18:01:17.765843	1.520996
08-Oct-20  18:01:17.765863	1.589355
08-Oct-20  18:01:17.765883	1.662598
08-Oct-20  18:01:17.765903	1.730957
08-Oct-20  18:01:17.765923	1.799316
08-Oct-20  18:01:17.765943	1.867676
08-Oct-20  18:01:17.765963	1.940918
08-Oct-20  18:01:17.765983	2.009277
08-Oct-20  18:01:17.766003	2.077637
08-Oct-20  18:01:17.766023	2.150879
08-Oct-20  18:01:17.766043	2.219238
08-Oct-20  18:01:17.766063	2.287598
08-Oct-20  18:01:17.766083	2.355957
08-Oct-20  18:01:17.766103	2.429199
08-Oct-20  18:01:17.766123	2.497559
08-Oct-20  18:01:17.766143	2.565918
08-Oct-20  18:01:17.766163	2.634277
08-Oct-20  18:01:17.766183	2.707520
08-Oct-20  18:01:17.766203	2.775879
08-Oct-20  18:01:17.766223	2.844238
08-Oct-20  18:01:17.766243	2.917480
08-Oct-20  18:01:17.766263	2.985840
08-Oct-20  18:01:17.766283	3.054199
08-Oct-20  18:01:17.766303	3.122559
08-Oct-20  18:01:17.766323	3.195801
08-Oct-20  18:01:17.766343	3.264160
08-Oct-20  18:01:17.766363	3.332520
08-Oct-20  18:01:17.766383	3.405762
08-Oct-20  18:01:17.766403	3.474121
08-Oct-20  18:01:17.766423	3.542480
08-Oct-20  18:01:17.766443	3.610840
08-Oct-20  18:01:17.766463	3.684082
08-Oct-20  18:01:17.766483	-3.647461
08-Oct-20  18:01:17.766503	-3.576660
08-Oct-20  18:01:17.766523	-3.508301
08-Oct-20  18:01:17.766543	-3.437500
08-Oct-20  18:01:17.766563	-3.369141
08-Oct-20  18:01:17.766583	-3.295898
08-Oct-20  18:01:17.766603	-3.227539
08-Oct-20  18:01:17.766623	-3.159180
08-Oct-20  18:01:17.766643	-3.088379
08-Oct-20  18:01:17.766663	-3.020020
08-Oct-20  18:01:17.766683	-2.951660
08-Oct-20  18:01:17.766703	-2.883301
08-Oct-20  18:01:17.766723	-2.810059
08-Oct-20  18:01:17.766743	-2.741699
08-Oct-20  18:01:17.766763	-2.670898
08-Oct-20  18:01:17.766783	-2.600098
08-Oct-20  18:01:17.766803	-2.531738
08-Oct-20  18:01:17.766823	-2.463379
08-Oct-20  18:01:17.766843	-2.392578
08-Oct-20  18:01:17.766863	-2.321777
08-Oct-20  18:01:17.766883	-2.253418
08-Oct-20  18:01:17.766903	-2.182617
08-Oct-20  18:01:17.766923	-2.116699
08-Oct-20  18:01:17.766943	-2.041016
08-Oct-20  18:01:17.766963	-1.975098
08-Oct-20  18:01:17.766983	-1.904297
08-Oct-20  18:01:17.767003	-1.833496
08-Oct-20  18:01:17.767023	-1.765137
08-Oct-20  18:01:17.767043	-1.696777
08-Oct-20  18:01:17.767063	-1.625977
08-Oct-20  18:01:17.767083	-1.555176
08-Oct-20  18:01:17.767103	-1.486816
08-Oct-20  18:01:17.767123	-1.416016
08-Oct-20  18:01:17.767143	-1.345215
08-Oct-20  18:01:17.767163	-1.276855
08-Oct-20  18:01:17.767183	-1.208496
08-Oct-20  18:01:17.767203	-1.140137
08-Oct-20  18:01:17.767223	-1.066895
08-Oct-20  18:01:17.767243	-0.998535
08-Oct-20  18:01:17.767263	-0.930176
08-Oct-20  18:01:17.767283	-0.861816
08-Oct-20  18:01:17.767303	-0.786133
08-Oct-20  18:01:17.767323	-0.720215
08-Oct-20  18:01:17.767343	-0.651855
08-Oct-20  18:01:17.767363	-0.578613
08-Oct-20  18:01:17.767383	-0.510254
08-Oct-20  18:01:17.767403	-0.441895
08-Oct-20  18:01:17.767423	-0.373535
08-Oct-20  18:01:17.767443	-0.300293
08-Oct-20  18:01:17.767463	-0.231934
