waveform	Dev1/ai0	Dev1/ai1
08-Oct-20  18:41:43.693821	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693826	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693831	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693836	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693841	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693846	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693851	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693856	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693861	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.693866	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693871	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693876	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693881	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693886	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693891	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693896	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693901	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693906	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.693911	-9.765625E-3	-1.220703E-2
08-Oct-20  18:41:43.693916	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693921	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693926	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693931	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693936	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.693941	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693946	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693951	-9.765625E-3	-1.220703E-2
08-Oct-20  18:41:43.693956	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693961	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693966	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693971	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.693976	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693981	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693986	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693991	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.693996	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.694001	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.694006	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694011	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694016	-9.765625E-3	-9.765625E-3
08-Oct-20  18:41:43.694021	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.694026	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.694031	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.694036	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694041	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694046	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.694051	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694056	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694061	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.694066	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694071	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694076	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694081	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.694086	-9.765625E-3	-1.220703E-2
08-Oct-20  18:41:43.694091	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694096	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.694101	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.694106	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694111	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694116	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.694121	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694126	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694131	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694136	-9.765625E-3	-9.765625E-3
08-Oct-20  18:41:43.694141	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694146	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694151	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694156	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694161	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694166	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694171	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.694176	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694181	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694186	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694191	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694196	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694201	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694206	-9.765625E-3	-9.765625E-3
08-Oct-20  18:41:43.694211	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694216	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694221	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694226	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694231	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694236	-1.220703E-2	-1.220703E-2
08-Oct-20  18:41:43.694241	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694246	-9.765625E-3	-9.765625E-3
08-Oct-20  18:41:43.694251	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694256	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694261	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694266	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694271	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694276	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694281	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694286	-9.765625E-3	-9.765625E-3
08-Oct-20  18:41:43.694291	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694296	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694301	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694306	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694311	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694316	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694321	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694326	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694331	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694336	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694341	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694346	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694351	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694356	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694361	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694366	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694371	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694376	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694381	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694386	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694391	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694396	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694401	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694406	-9.765625E-3	-9.765625E-3
08-Oct-20  18:41:43.694411	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694416	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694421	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694426	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694431	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694436	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694441	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694446	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694451	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694456	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694461	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694466	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694471	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694476	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694481	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694486	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694491	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694496	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694501	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694506	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694511	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694516	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694521	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694526	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694531	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694536	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694541	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694546	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694551	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694556	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694561	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694566	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694571	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694576	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694581	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694586	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694591	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694596	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694601	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694606	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694611	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694616	-9.765625E-3	-9.765625E-3
08-Oct-20  18:41:43.694621	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694626	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694631	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694636	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694641	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694646	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694651	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694656	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694661	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694666	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694671	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694676	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694681	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694686	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694691	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694696	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694701	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694706	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694711	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694716	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694721	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694726	-9.765625E-3	-9.765625E-3
08-Oct-20  18:41:43.694731	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694736	-9.765625E-3	-9.765625E-3
08-Oct-20  18:41:43.694741	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694746	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694751	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694756	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694761	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694766	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694771	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694776	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694781	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694786	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694791	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694796	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694801	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694806	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694811	-1.220703E-2	-9.765625E-3
08-Oct-20  18:41:43.694816	2.031250E+0	9.765625E-3
08-Oct-20  18:41:43.694821	4.973145E+0	2.441406E-2
08-Oct-20  18:41:43.694826	4.978027E+0	3.417969E-2
08-Oct-20  18:41:43.694831	4.980469E+0	4.638672E-2
08-Oct-20  18:41:43.694836	4.978027E+0	5.859375E-2
08-Oct-20  18:41:43.694841	4.978027E+0	7.080078E-2
08-Oct-20  18:41:43.694846	4.978027E+0	8.300781E-2
08-Oct-20  18:41:43.694851	4.978027E+0	9.277344E-2
08-Oct-20  18:41:43.694856	2.912598E+0	8.544922E-2
08-Oct-20  18:41:43.694861	-4.882812E-3	8.300781E-2
08-Oct-20  18:41:43.694866	-1.220703E-2	8.300781E-2
08-Oct-20  18:41:43.694871	-1.220703E-2	8.300781E-2
08-Oct-20  18:41:43.694876	-1.220703E-2	8.300781E-2
08-Oct-20  18:41:43.694881	-9.765625E-3	8.300781E-2
08-Oct-20  18:41:43.694886	-1.220703E-2	8.056641E-2
08-Oct-20  18:41:43.694891	-9.765625E-3	8.056641E-2
08-Oct-20  18:41:43.694896	-1.220703E-2	8.056641E-2
08-Oct-20  18:41:43.694901	-9.765625E-3	8.056641E-2
08-Oct-20  18:41:43.694906	-9.765625E-3	8.056641E-2
08-Oct-20  18:41:43.694911	-9.765625E-3	8.056641E-2
08-Oct-20  18:41:43.694916	-1.220703E-2	8.056641E-2
08-Oct-20  18:41:43.694921	-9.765625E-3	8.056641E-2
08-Oct-20  18:41:43.694926	-9.765625E-3	8.056641E-2
08-Oct-20  18:41:43.694931	-9.765625E-3	8.056641E-2
08-Oct-20  18:41:43.694936	-9.765625E-3	8.056641E-2
08-Oct-20  18:41:43.694941	-9.765625E-3	8.056641E-2
08-Oct-20  18:41:43.694946	-9.765625E-3	7.812500E-2
08-Oct-20  18:41:43.694951	-9.765625E-3	7.812500E-2
08-Oct-20  18:41:43.694956	-9.765625E-3	7.812500E-2
08-Oct-20  18:41:43.694961	-1.220703E-2	7.812500E-2
08-Oct-20  18:41:43.694966	-9.765625E-3	7.812500E-2
08-Oct-20  18:41:43.694971	-9.765625E-3	7.812500E-2
08-Oct-20  18:41:43.694976	-1.220703E-2	7.812500E-2
08-Oct-20  18:41:43.694981	-9.765625E-3	7.812500E-2
08-Oct-20  18:41:43.694986	-9.765625E-3	7.812500E-2
08-Oct-20  18:41:43.694991	-1.220703E-2	7.812500E-2
08-Oct-20  18:41:43.694996	-9.765625E-3	7.812500E-2
08-Oct-20  18:41:43.695001	-1.220703E-2	7.812500E-2
08-Oct-20  18:41:43.695006	-1.220703E-2	7.568359E-2
08-Oct-20  18:41:43.695011	-1.220703E-2	7.812500E-2
08-Oct-20  18:41:43.695016	-1.220703E-2	7.568359E-2
08-Oct-20  18:41:43.695021	-9.765625E-3	7.568359E-2
08-Oct-20  18:41:43.695026	-1.220703E-2	7.568359E-2
08-Oct-20  18:41:43.695031	-9.765625E-3	7.568359E-2
08-Oct-20  18:41:43.695036	-9.765625E-3	7.568359E-2
08-Oct-20  18:41:43.695041	-9.765625E-3	7.568359E-2
08-Oct-20  18:41:43.695046	-1.220703E-2	7.568359E-2
08-Oct-20  18:41:43.695051	-1.220703E-2	7.568359E-2
08-Oct-20  18:41:43.695056	-1.220703E-2	7.568359E-2
08-Oct-20  18:41:43.695061	-9.765625E-3	7.568359E-2
08-Oct-20  18:41:43.695066	-1.220703E-2	7.324219E-2
08-Oct-20  18:41:43.695071	-1.220703E-2	7.324219E-2
08-Oct-20  18:41:43.695076	-1.220703E-2	7.324219E-2
08-Oct-20  18:41:43.695081	-1.220703E-2	7.324219E-2
08-Oct-20  18:41:43.695086	-1.220703E-2	7.324219E-2
08-Oct-20  18:41:43.695091	-1.220703E-2	7.324219E-2
08-Oct-20  18:41:43.695096	-1.220703E-2	7.324219E-2
08-Oct-20  18:41:43.695101	-1.220703E-2	7.324219E-2
08-Oct-20  18:41:43.695106	-1.220703E-2	7.324219E-2
08-Oct-20  18:41:43.695111	-9.765625E-3	7.324219E-2
08-Oct-20  18:41:43.695116	-1.220703E-2	7.324219E-2
08-Oct-20  18:41:43.695121	-1.220703E-2	7.324219E-2
08-Oct-20  18:41:43.695126	-1.220703E-2	7.324219E-2
08-Oct-20  18:41:43.695131	-1.220703E-2	7.080078E-2
08-Oct-20  18:41:43.695136	-1.220703E-2	7.324219E-2
08-Oct-20  18:41:43.695141	-9.765625E-3	7.080078E-2
08-Oct-20  18:41:43.695146	-1.220703E-2	7.080078E-2
08-Oct-20  18:41:43.695151	-9.765625E-3	7.080078E-2
08-Oct-20  18:41:43.695156	-1.220703E-2	7.080078E-2
08-Oct-20  18:41:43.695161	-1.220703E-2	7.080078E-2
08-Oct-20  18:41:43.695166	-9.765625E-3	7.080078E-2
08-Oct-20  18:41:43.695171	-9.765625E-3	7.080078E-2
08-Oct-20  18:41:43.695176	-1.220703E-2	7.080078E-2
08-Oct-20  18:41:43.695181	-1.220703E-2	7.080078E-2
08-Oct-20  18:41:43.695186	-1.220703E-2	7.080078E-2
08-Oct-20  18:41:43.695191	-9.765625E-3	6.835937E-2
08-Oct-20  18:41:43.695196	-1.220703E-2	7.080078E-2
08-Oct-20  18:41:43.695201	-9.765625E-3	6.835937E-2
08-Oct-20  18:41:43.695206	-9.765625E-3	6.835937E-2
08-Oct-20  18:41:43.695211	-1.220703E-2	6.835937E-2
08-Oct-20  18:41:43.695216	-1.220703E-2	6.835937E-2
08-Oct-20  18:41:43.695221	-1.220703E-2	6.835937E-2
08-Oct-20  18:41:43.695226	-1.220703E-2	6.835937E-2
08-Oct-20  18:41:43.695231	-9.765625E-3	6.835937E-2
08-Oct-20  18:41:43.695236	-1.220703E-2	6.835937E-2
08-Oct-20  18:41:43.695241	-1.220703E-2	6.835937E-2
08-Oct-20  18:41:43.695246	-1.220703E-2	6.835937E-2
08-Oct-20  18:41:43.695251	-1.220703E-2	6.835937E-2
08-Oct-20  18:41:43.695256	-1.220703E-2	6.835937E-2
08-Oct-20  18:41:43.695261	-1.220703E-2	6.835937E-2
08-Oct-20  18:41:43.695266	-1.220703E-2	6.591797E-2
08-Oct-20  18:41:43.695271	-1.220703E-2	6.591797E-2
08-Oct-20  18:41:43.695276	-1.220703E-2	6.835937E-2
08-Oct-20  18:41:43.695281	-1.220703E-2	6.591797E-2
08-Oct-20  18:41:43.695286	-9.765625E-3	6.591797E-2
08-Oct-20  18:41:43.695291	-9.765625E-3	6.591797E-2
08-Oct-20  18:41:43.695296	-1.220703E-2	6.591797E-2
08-Oct-20  18:41:43.695301	-9.765625E-3	6.591797E-2
08-Oct-20  18:41:43.695306	-9.765625E-3	6.591797E-2
08-Oct-20  18:41:43.695311	-1.220703E-2	6.591797E-2
08-Oct-20  18:41:43.695316	-9.765625E-3	6.591797E-2
08-Oct-20  18:41:43.695321	-1.220703E-2	6.591797E-2
08-Oct-20  18:41:43.695326	-9.765625E-3	6.591797E-2
08-Oct-20  18:41:43.695331	-9.765625E-3	6.591797E-2
08-Oct-20  18:41:43.695336	-9.765625E-3	6.591797E-2
08-Oct-20  18:41:43.695341	-1.220703E-2	6.591797E-2
08-Oct-20  18:41:43.695346	-9.765625E-3	6.591797E-2
08-Oct-20  18:41:43.695351	-1.220703E-2	6.347656E-2
08-Oct-20  18:41:43.695356	-1.220703E-2	6.347656E-2
08-Oct-20  18:41:43.695361	-9.765625E-3	6.347656E-2
08-Oct-20  18:41:43.695366	-9.765625E-3	6.347656E-2
08-Oct-20  18:41:43.695371	-1.220703E-2	6.347656E-2
08-Oct-20  18:41:43.695376	-1.220703E-2	6.347656E-2
08-Oct-20  18:41:43.695381	-9.765625E-3	6.347656E-2
08-Oct-20  18:41:43.695386	-1.220703E-2	6.347656E-2
08-Oct-20  18:41:43.695391	-1.220703E-2	6.347656E-2
08-Oct-20  18:41:43.695396	-1.220703E-2	6.347656E-2
08-Oct-20  18:41:43.695401	-1.220703E-2	6.347656E-2
08-Oct-20  18:41:43.695406	-1.220703E-2	6.347656E-2
08-Oct-20  18:41:43.695411	-9.765625E-3	6.103516E-2
08-Oct-20  18:41:43.695416	-1.220703E-2	6.347656E-2
08-Oct-20  18:41:43.695421	-9.765625E-3	6.103516E-2
08-Oct-20  18:41:43.695426	-1.220703E-2	6.103516E-2
08-Oct-20  18:41:43.695431	-1.220703E-2	6.103516E-2
08-Oct-20  18:41:43.695436	-9.765625E-3	6.103516E-2
08-Oct-20  18:41:43.695441	-1.220703E-2	6.103516E-2
08-Oct-20  18:41:43.695446	-1.220703E-2	6.103516E-2
08-Oct-20  18:41:43.695451	-9.765625E-3	6.103516E-2
08-Oct-20  18:41:43.695456	-1.220703E-2	6.103516E-2
08-Oct-20  18:41:43.695461	-9.765625E-3	6.103516E-2
08-Oct-20  18:41:43.695466	-9.765625E-3	6.103516E-2
08-Oct-20  18:41:43.695471	-1.220703E-2	6.103516E-2
08-Oct-20  18:41:43.695476	-9.765625E-3	6.103516E-2
08-Oct-20  18:41:43.695481	-1.220703E-2	6.103516E-2
08-Oct-20  18:41:43.695486	-9.765625E-3	5.859375E-2
08-Oct-20  18:41:43.695491	-1.220703E-2	5.859375E-2
08-Oct-20  18:41:43.695496	-1.220703E-2	5.859375E-2
08-Oct-20  18:41:43.695501	-1.220703E-2	5.859375E-2
08-Oct-20  18:41:43.695506	-1.220703E-2	5.859375E-2
08-Oct-20  18:41:43.695511	-1.220703E-2	5.859375E-2
08-Oct-20  18:41:43.695516	-1.220703E-2	5.859375E-2
08-Oct-20  18:41:43.695521	-1.220703E-2	5.859375E-2
08-Oct-20  18:41:43.695526	-1.220703E-2	5.859375E-2
08-Oct-20  18:41:43.695531	-1.220703E-2	5.859375E-2
08-Oct-20  18:41:43.695536	-1.220703E-2	5.859375E-2
08-Oct-20  18:41:43.695541	-9.765625E-3	5.859375E-2
08-Oct-20  18:41:43.695546	-1.220703E-2	5.859375E-2
08-Oct-20  18:41:43.695551	-9.765625E-3	5.859375E-2
08-Oct-20  18:41:43.695556	-9.765625E-3	5.859375E-2
08-Oct-20  18:41:43.695561	-1.220703E-2	5.859375E-2
08-Oct-20  18:41:43.695566	-1.220703E-2	5.615234E-2
08-Oct-20  18:41:43.695571	-9.765625E-3	5.859375E-2
08-Oct-20  18:41:43.695576	-1.220703E-2	5.859375E-2
08-Oct-20  18:41:43.695581	-1.220703E-2	5.615234E-2
08-Oct-20  18:41:43.695586	-1.220703E-2	5.615234E-2
08-Oct-20  18:41:43.695591	-1.220703E-2	5.615234E-2
08-Oct-20  18:41:43.695596	-9.765625E-3	5.615234E-2
08-Oct-20  18:41:43.695601	-1.220703E-2	5.615234E-2
08-Oct-20  18:41:43.695606	-1.220703E-2	5.615234E-2
08-Oct-20  18:41:43.695611	-9.765625E-3	5.615234E-2
08-Oct-20  18:41:43.695616	-9.765625E-3	5.615234E-2
08-Oct-20  18:41:43.695621	-9.765625E-3	5.615234E-2
08-Oct-20  18:41:43.695626	-9.765625E-3	5.615234E-2
08-Oct-20  18:41:43.695631	-1.220703E-2	5.615234E-2
08-Oct-20  18:41:43.695636	-9.765625E-3	5.615234E-2
08-Oct-20  18:41:43.695641	-1.220703E-2	5.615234E-2
08-Oct-20  18:41:43.695646	-9.765625E-3	5.615234E-2
08-Oct-20  18:41:43.695651	-9.765625E-3	5.615234E-2
08-Oct-20  18:41:43.695656	-9.765625E-3	5.615234E-2
08-Oct-20  18:41:43.695661	-9.765625E-3	5.615234E-2
08-Oct-20  18:41:43.695666	-1.220703E-2	5.371094E-2
