waveform	Dev1/ai0	Dev1/ai1
08-Oct-20  18:53:08.687540	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687560	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687580	-1.220703E-2	-1.220703E-2
08-Oct-20  18:53:08.687600	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687620	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687640	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687660	-1.220703E-2	-1.220703E-2
08-Oct-20  18:53:08.687680	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687700	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687720	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687740	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687760	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687780	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687800	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687820	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687840	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687860	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687880	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687900	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687920	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687940	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687960	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.687980	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.688000	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.688020	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.688040	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.688060	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.688080	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.688100	-1.220703E-2	-9.765625E-3
08-Oct-20  18:53:08.688120	4.802246E+0	1.953125E-2
08-Oct-20  18:53:08.688140	4.987793E+0	6.103516E-2
08-Oct-20  18:53:08.688160	4.987793E+0	1.025391E-1
08-Oct-20  18:53:08.688180	4.987793E+0	1.464844E-1
08-Oct-20  18:53:08.688200	4.987793E+0	1.855469E-1
08-Oct-20  18:53:08.688220	4.987793E+0	2.270508E-1
08-Oct-20  18:53:08.688240	4.987793E+0	2.661133E-1
08-Oct-20  18:53:08.688260	4.987793E+0	3.076172E-1
08-Oct-20  18:53:08.688280	4.987793E+0	3.466797E-1
08-Oct-20  18:53:08.688300	4.987793E+0	3.857422E-1
08-Oct-20  18:53:08.688320	4.987793E+0	4.248047E-1
08-Oct-20  18:53:08.688340	4.985352E+0	4.638672E-1
08-Oct-20  18:53:08.688360	4.987793E+0	5.004883E-1
08-Oct-20  18:53:08.688380	4.987793E+0	5.395508E-1
08-Oct-20  18:53:08.688400	4.987793E+0	5.761719E-1
08-Oct-20  18:53:08.688420	4.985352E+0	6.152344E-1
08-Oct-20  18:53:08.688440	4.987793E+0	6.494141E-1
08-Oct-20  18:53:08.688460	4.987793E+0	6.884766E-1
08-Oct-20  18:53:08.688480	4.987793E+0	7.226562E-1
08-Oct-20  18:53:08.688500	4.987793E+0	7.592773E-1
08-Oct-20  18:53:08.688520	4.987793E+0	7.934570E-1
08-Oct-20  18:53:08.688540	4.987793E+0	8.300781E-1
08-Oct-20  18:53:08.688560	4.987793E+0	8.642578E-1
08-Oct-20  18:53:08.688580	4.987793E+0	9.008789E-1
08-Oct-20  18:53:08.688600	4.987793E+0	9.350586E-1
08-Oct-20  18:53:08.688620	4.987793E+0	9.692383E-1
08-Oct-20  18:53:08.688640	4.987793E+0	1.003418E+0
08-Oct-20  18:53:08.688660	4.987793E+0	1.037598E+0
08-Oct-20  18:53:08.688680	4.987793E+0	1.069336E+0
08-Oct-20  18:53:08.688700	4.987793E+0	1.103516E+0
08-Oct-20  18:53:08.688720	4.987793E+0	1.135254E+0
08-Oct-20  18:53:08.688740	4.987793E+0	1.166992E+0
08-Oct-20  18:53:08.688760	4.987793E+0	1.201172E+0
08-Oct-20  18:53:08.688780	4.985352E+0	1.232910E+0
08-Oct-20  18:53:08.688800	4.987793E+0	1.264648E+0
08-Oct-20  18:53:08.688820	4.987793E+0	1.293945E+0
08-Oct-20  18:53:08.688840	4.987793E+0	1.325684E+0
08-Oct-20  18:53:08.688860	4.987793E+0	1.357422E+0
08-Oct-20  18:53:08.688880	4.987793E+0	1.386719E+0
08-Oct-20  18:53:08.688900	4.987793E+0	1.418457E+0
08-Oct-20  18:53:08.688920	4.987793E+0	1.447754E+0
08-Oct-20  18:53:08.688940	4.987793E+0	1.477051E+0
08-Oct-20  18:53:08.688960	4.987793E+0	1.508789E+0
08-Oct-20  18:53:08.688980	4.987793E+0	1.535645E+0
08-Oct-20  18:53:08.689000	4.987793E+0	1.567383E+0
08-Oct-20  18:53:08.689020	4.987793E+0	1.594238E+0
08-Oct-20  18:53:08.689040	4.987793E+0	1.623535E+0
08-Oct-20  18:53:08.689060	4.987793E+0	1.652832E+0
08-Oct-20  18:53:08.689080	4.987793E+0	1.679687E+0
08-Oct-20  18:53:08.689100	4.987793E+0	1.708984E+0
08-Oct-20  18:53:08.689120	4.987793E+0	1.733398E+0
08-Oct-20  18:53:08.689140	4.987793E+0	1.762695E+0
08-Oct-20  18:53:08.689160	4.987793E+0	1.789551E+0
08-Oct-20  18:53:08.689180	4.987793E+0	1.816406E+0
08-Oct-20  18:53:08.689200	4.987793E+0	1.843262E+0
08-Oct-20  18:53:08.689220	4.987793E+0	1.870117E+0
08-Oct-20  18:53:08.689240	4.987793E+0	1.894531E+0
08-Oct-20  18:53:08.689260	4.987793E+0	1.921387E+0
08-Oct-20  18:53:08.689280	4.987793E+0	1.945801E+0
08-Oct-20  18:53:08.689300	4.987793E+0	1.972656E+0
08-Oct-20  18:53:08.689320	4.987793E+0	1.999512E+0
08-Oct-20  18:53:08.689340	4.987793E+0	2.023926E+0
08-Oct-20  18:53:08.689360	4.987793E+0	2.048340E+0
08-Oct-20  18:53:08.689380	4.987793E+0	2.072754E+0
08-Oct-20  18:53:08.689400	4.987793E+0	2.097168E+0
08-Oct-20  18:53:08.689420	4.987793E+0	2.121582E+0
08-Oct-20  18:53:08.689440	4.987793E+0	2.145996E+0
08-Oct-20  18:53:08.689460	4.987793E+0	2.170410E+0
08-Oct-20  18:53:08.689480	4.985352E+0	2.194824E+0
08-Oct-20  18:53:08.689500	4.987793E+0	2.216797E+0
08-Oct-20  18:53:08.689520	4.987793E+0	2.241211E+0
08-Oct-20  18:53:08.689540	4.987793E+0	2.263184E+0
08-Oct-20  18:53:08.689560	4.985352E+0	2.287598E+0
08-Oct-20  18:53:08.689580	4.987793E+0	2.309570E+0
08-Oct-20  18:53:08.689600	4.987793E+0	2.331543E+0
08-Oct-20  18:53:08.689620	4.987793E+0	2.353516E+0
08-Oct-20  18:53:08.689640	4.987793E+0	2.375488E+0
08-Oct-20  18:53:08.689660	4.987793E+0	2.397461E+0
08-Oct-20  18:53:08.689680	4.985352E+0	2.419434E+0
08-Oct-20  18:53:08.689700	4.987793E+0	2.441406E+0
08-Oct-20  18:53:08.689720	4.985352E+0	2.463379E+0
08-Oct-20  18:53:08.689740	4.987793E+0	2.485352E+0
08-Oct-20  18:53:08.689760	4.985352E+0	2.504883E+0
08-Oct-20  18:53:08.689780	4.987793E+0	2.524414E+0
08-Oct-20  18:53:08.689800	4.987793E+0	2.546387E+0
08-Oct-20  18:53:08.689820	4.987793E+0	2.565918E+0
08-Oct-20  18:53:08.689840	4.987793E+0	2.587891E+0
08-Oct-20  18:53:08.689860	4.987793E+0	2.607422E+0
08-Oct-20  18:53:08.689880	4.987793E+0	2.626953E+0
08-Oct-20  18:53:08.689900	4.987793E+0	2.646484E+0
08-Oct-20  18:53:08.689920	4.987793E+0	2.668457E+0
08-Oct-20  18:53:08.689940	4.987793E+0	2.685547E+0
08-Oct-20  18:53:08.689960	4.987793E+0	2.705078E+0
08-Oct-20  18:53:08.689980	4.987793E+0	2.724609E+0
08-Oct-20  18:53:08.690000	4.987793E+0	2.744141E+0
08-Oct-20  18:53:08.690020	4.987793E+0	2.763672E+0
08-Oct-20  18:53:08.690040	4.987793E+0	2.780762E+0
08-Oct-20  18:53:08.690060	4.987793E+0	2.800293E+0
08-Oct-20  18:53:08.690080	4.987793E+0	2.817383E+0
08-Oct-20  18:53:08.690100	4.987793E+0	2.836914E+0
08-Oct-20  18:53:08.690120	4.987793E+0	2.854004E+0
08-Oct-20  18:53:08.690140	4.987793E+0	2.871094E+0
08-Oct-20  18:53:08.690160	4.987793E+0	2.890625E+0
08-Oct-20  18:53:08.690180	4.987793E+0	2.907715E+0
08-Oct-20  18:53:08.690200	4.987793E+0	2.924805E+0
08-Oct-20  18:53:08.690220	4.987793E+0	2.941895E+0
08-Oct-20  18:53:08.690240	4.987793E+0	2.958984E+0
08-Oct-20  18:53:08.690260	4.987793E+0	2.976074E+0
08-Oct-20  18:53:08.690280	4.987793E+0	2.993164E+0
08-Oct-20  18:53:08.690300	4.987793E+0	3.010254E+0
08-Oct-20  18:53:08.690320	4.987793E+0	3.027344E+0
08-Oct-20  18:53:08.690340	4.987793E+0	3.041992E+0
08-Oct-20  18:53:08.690360	4.987793E+0	3.059082E+0
08-Oct-20  18:53:08.690380	4.987793E+0	3.076172E+0
08-Oct-20  18:53:08.690400	4.987793E+0	3.093262E+0
08-Oct-20  18:53:08.690420	4.987793E+0	3.107910E+0
08-Oct-20  18:53:08.690440	4.985352E+0	3.122559E+0
08-Oct-20  18:53:08.690460	4.987793E+0	3.137207E+0
08-Oct-20  18:53:08.690480	4.987793E+0	3.154297E+0
08-Oct-20  18:53:08.690500	4.987793E+0	3.168945E+0
08-Oct-20  18:53:08.690520	4.987793E+0	3.183594E+0
08-Oct-20  18:53:08.690540	4.987793E+0	3.200684E+0
08-Oct-20  18:53:08.690560	4.987793E+0	3.215332E+0
08-Oct-20  18:53:08.690580	4.987793E+0	3.229980E+0
08-Oct-20  18:53:08.690600	4.987793E+0	3.244629E+0
08-Oct-20  18:53:08.690620	4.987793E+0	3.259277E+0
08-Oct-20  18:53:08.690640	4.987793E+0	3.273926E+0
08-Oct-20  18:53:08.690660	4.987793E+0	3.288574E+0
08-Oct-20  18:53:08.690680	4.987793E+0	3.300781E+0
08-Oct-20  18:53:08.690700	4.987793E+0	3.315430E+0
08-Oct-20  18:53:08.690720	4.987793E+0	3.330078E+0
08-Oct-20  18:53:08.690740	4.987793E+0	3.344727E+0
08-Oct-20  18:53:08.690760	4.987793E+0	3.356934E+0
08-Oct-20  18:53:08.690780	4.987793E+0	3.371582E+0
08-Oct-20  18:53:08.690800	4.987793E+0	3.383789E+0
08-Oct-20  18:53:08.690820	4.987793E+0	3.398437E+0
08-Oct-20  18:53:08.690840	4.987793E+0	3.410645E+0
08-Oct-20  18:53:08.690860	4.987793E+0	3.425293E+0
08-Oct-20  18:53:08.690880	4.987793E+0	3.437500E+0
08-Oct-20  18:53:08.690900	4.987793E+0	3.449707E+0
08-Oct-20  18:53:08.690920	4.987793E+0	3.464355E+0
08-Oct-20  18:53:08.690940	4.987793E+0	3.476562E+0
08-Oct-20  18:53:08.690960	4.987793E+0	3.488770E+0
08-Oct-20  18:53:08.690980	4.987793E+0	3.500977E+0
08-Oct-20  18:53:08.691000	4.987793E+0	3.513184E+0
08-Oct-20  18:53:08.691020	4.987793E+0	3.525391E+0
08-Oct-20  18:53:08.691040	4.987793E+0	3.540039E+0
08-Oct-20  18:53:08.691060	4.987793E+0	3.552246E+0
08-Oct-20  18:53:08.691080	4.987793E+0	3.562012E+0
08-Oct-20  18:53:08.691100	4.987793E+0	3.574219E+0
08-Oct-20  18:53:08.691120	4.987793E+0	3.586426E+0
08-Oct-20  18:53:08.691140	4.987793E+0	3.598633E+0
08-Oct-20  18:53:08.691160	4.987793E+0	3.610840E+0
08-Oct-20  18:53:08.691180	4.987793E+0	3.620605E+0
08-Oct-20  18:53:08.691200	4.987793E+0	3.632812E+0
08-Oct-20  18:53:08.691220	4.987793E+0	3.642578E+0
08-Oct-20  18:53:08.691240	4.987793E+0	3.654785E+0
08-Oct-20  18:53:08.691260	4.987793E+0	3.666992E+0
08-Oct-20  18:53:08.691280	4.987793E+0	3.676758E+0
08-Oct-20  18:53:08.691300	4.987793E+0	3.688965E+0
08-Oct-20  18:53:08.691320	4.987793E+0	3.698730E+0
08-Oct-20  18:53:08.691340	4.987793E+0	3.708496E+0
08-Oct-20  18:53:08.691360	4.987793E+0	3.720703E+0
08-Oct-20  18:53:08.691380	4.987793E+0	3.730469E+0
08-Oct-20  18:53:08.691400	4.987793E+0	3.742676E+0
08-Oct-20  18:53:08.691420	4.987793E+0	3.752441E+0
08-Oct-20  18:53:08.691440	4.987793E+0	3.762207E+0
08-Oct-20  18:53:08.691460	4.987793E+0	3.771973E+0
08-Oct-20  18:53:08.691480	4.987793E+0	3.781738E+0
08-Oct-20  18:53:08.691500	4.987793E+0	3.791504E+0
08-Oct-20  18:53:08.691520	4.987793E+0	3.801270E+0
08-Oct-20  18:53:08.691540	4.987793E+0	3.811035E+0
08-Oct-20  18:53:08.691560	4.987793E+0	3.820801E+0
08-Oct-20  18:53:08.691580	4.987793E+0	3.830566E+0
08-Oct-20  18:53:08.691600	4.987793E+0	3.840332E+0
08-Oct-20  18:53:08.691620	4.987793E+0	3.850098E+0
08-Oct-20  18:53:08.691640	4.987793E+0	3.859863E+0
08-Oct-20  18:53:08.691660	4.987793E+0	3.869629E+0
08-Oct-20  18:53:08.691680	4.987793E+0	3.879395E+0
08-Oct-20  18:53:08.691700	4.987793E+0	3.889160E+0
08-Oct-20  18:53:08.691720	4.987793E+0	3.898926E+0
08-Oct-20  18:53:08.691740	4.987793E+0	3.906250E+0
08-Oct-20  18:53:08.691760	4.987793E+0	3.916016E+0
08-Oct-20  18:53:08.691780	4.987793E+0	3.923340E+0
08-Oct-20  18:53:08.691800	4.987793E+0	3.933105E+0
08-Oct-20  18:53:08.691820	4.987793E+0	3.940430E+0
08-Oct-20  18:53:08.691840	4.987793E+0	3.950195E+0
08-Oct-20  18:53:08.691860	4.987793E+0	3.959961E+0
08-Oct-20  18:53:08.691880	4.987793E+0	3.967285E+0
08-Oct-20  18:53:08.691900	4.987793E+0	3.977051E+0
08-Oct-20  18:53:08.691920	4.987793E+0	3.984375E+0
08-Oct-20  18:53:08.691940	4.985352E+0	3.991699E+0
08-Oct-20  18:53:08.691960	4.987793E+0	4.001465E+0
08-Oct-20  18:53:08.691980	4.987793E+0	4.008789E+0
08-Oct-20  18:53:08.692000	4.987793E+0	4.018555E+0
08-Oct-20  18:53:08.692020	4.987793E+0	4.025879E+0
08-Oct-20  18:53:08.692040	4.987793E+0	4.033203E+0
08-Oct-20  18:53:08.692060	4.987793E+0	4.042969E+0
08-Oct-20  18:53:08.692080	4.987793E+0	4.050293E+0
08-Oct-20  18:53:08.692100	4.987793E+0	4.057617E+0
08-Oct-20  18:53:08.692120	4.987793E+0	4.064941E+0
08-Oct-20  18:53:08.692140	4.987793E+0	4.072266E+0
08-Oct-20  18:53:08.692160	4.987793E+0	4.079590E+0
08-Oct-20  18:53:08.692180	4.987793E+0	4.086914E+0
08-Oct-20  18:53:08.692200	4.987793E+0	4.094238E+0
08-Oct-20  18:53:08.692220	4.987793E+0	4.104004E+0
08-Oct-20  18:53:08.692240	4.987793E+0	4.108887E+0
08-Oct-20  18:53:08.692260	4.987793E+0	4.118652E+0
08-Oct-20  18:53:08.692280	4.987793E+0	4.125977E+0
08-Oct-20  18:53:08.692300	4.987793E+0	4.133301E+0
08-Oct-20  18:53:08.692320	4.987793E+0	4.138184E+0
08-Oct-20  18:53:08.692340	4.987793E+0	4.145508E+0
08-Oct-20  18:53:08.692360	4.987793E+0	4.152832E+0
08-Oct-20  18:53:08.692380	4.987793E+0	4.160156E+0
08-Oct-20  18:53:08.692400	4.987793E+0	4.167480E+0
08-Oct-20  18:53:08.692420	4.987793E+0	4.174805E+0
08-Oct-20  18:53:08.692440	4.987793E+0	4.179687E+0
08-Oct-20  18:53:08.692460	4.985352E+0	4.187012E+0
08-Oct-20  18:53:08.692480	4.987793E+0	4.194336E+0
08-Oct-20  18:53:08.692500	4.987793E+0	4.201660E+0
08-Oct-20  18:53:08.692520	4.987793E+0	4.206543E+0
08-Oct-20  18:53:08.692540	4.987793E+0	4.213867E+0
08-Oct-20  18:53:08.692560	4.987793E+0	4.221191E+0
08-Oct-20  18:53:08.692580	4.987793E+0	4.226074E+0
08-Oct-20  18:53:08.692600	4.987793E+0	4.230957E+0
08-Oct-20  18:53:08.692620	4.985352E+0	4.238281E+0
08-Oct-20  18:53:08.692640	4.987793E+0	4.245605E+0
08-Oct-20  18:53:08.692660	4.987793E+0	4.250488E+0
08-Oct-20  18:53:08.692680	4.987793E+0	4.255371E+0
08-Oct-20  18:53:08.692700	4.987793E+0	4.262695E+0
08-Oct-20  18:53:08.692720	4.987793E+0	4.267578E+0
08-Oct-20  18:53:08.692740	4.987793E+0	4.274902E+0
08-Oct-20  18:53:08.692760	4.987793E+0	4.279785E+0
08-Oct-20  18:53:08.692780	4.987793E+0	4.287109E+0
08-Oct-20  18:53:08.692800	4.987793E+0	4.291992E+0
08-Oct-20  18:53:08.692820	4.985352E+0	4.296875E+0
08-Oct-20  18:53:08.692840	4.987793E+0	4.304199E+0
08-Oct-20  18:53:08.692860	4.987793E+0	4.309082E+0
08-Oct-20  18:53:08.692880	4.987793E+0	4.316406E+0
08-Oct-20  18:53:08.692900	4.987793E+0	4.321289E+0
08-Oct-20  18:53:08.692920	4.987793E+0	4.326172E+0
08-Oct-20  18:53:08.692940	4.987793E+0	4.331055E+0
08-Oct-20  18:53:08.692960	4.987793E+0	4.335937E+0
08-Oct-20  18:53:08.692980	4.985352E+0	4.343262E+0
08-Oct-20  18:53:08.693000	4.987793E+0	4.348145E+0
08-Oct-20  18:53:08.693020	4.987793E+0	4.353027E+0
08-Oct-20  18:53:08.693040	4.987793E+0	4.357910E+0
08-Oct-20  18:53:08.693060	4.987793E+0	4.362793E+0
08-Oct-20  18:53:08.693080	4.987793E+0	4.370117E+0
08-Oct-20  18:53:08.693100	4.987793E+0	4.372559E+0
08-Oct-20  18:53:08.693120	4.987793E+0	4.379883E+0
08-Oct-20  18:53:08.693140	4.987793E+0	4.384766E+0
08-Oct-20  18:53:08.693160	4.987793E+0	4.389648E+0
08-Oct-20  18:53:08.693180	4.987793E+0	4.392090E+0
08-Oct-20  18:53:08.693200	4.987793E+0	4.396973E+0
08-Oct-20  18:53:08.693220	4.987793E+0	4.401855E+0
08-Oct-20  18:53:08.693240	1.635742E-1	4.377441E+0
08-Oct-20  18:53:08.693260	-1.220703E-2	4.340820E+0
08-Oct-20  18:53:08.693280	-1.220703E-2	4.301758E+0
08-Oct-20  18:53:08.693300	-1.220703E-2	4.265137E+0
08-Oct-20  18:53:08.693320	-1.220703E-2	4.230957E+0
08-Oct-20  18:53:08.693340	-9.765625E-3	4.194336E+0
08-Oct-20  18:53:08.693360	-1.220703E-2	4.157715E+0
08-Oct-20  18:53:08.693380	-1.220703E-2	4.123535E+0
08-Oct-20  18:53:08.693400	-1.220703E-2	4.086914E+0
08-Oct-20  18:53:08.693420	-1.220703E-2	4.052734E+0
08-Oct-20  18:53:08.693440	-1.220703E-2	4.018555E+0
08-Oct-20  18:53:08.693460	-1.220703E-2	3.984375E+0
08-Oct-20  18:53:08.693480	-1.220703E-2	3.950195E+0
08-Oct-20  18:53:08.693500	-1.220703E-2	3.916016E+0
08-Oct-20  18:53:08.693520	-1.220703E-2	3.884277E+0
08-Oct-20  18:53:08.693540	-1.220703E-2	3.850098E+0
08-Oct-20  18:53:08.693560	-1.220703E-2	3.818359E+0
08-Oct-20  18:53:08.693580	-1.220703E-2	3.784180E+0
08-Oct-20  18:53:08.693600	-1.220703E-2	3.754883E+0
08-Oct-20  18:53:08.693620	-1.220703E-2	3.720703E+0
08-Oct-20  18:53:08.693640	-1.220703E-2	3.688965E+0
08-Oct-20  18:53:08.693660	-1.220703E-2	3.657227E+0
08-Oct-20  18:53:08.693680	-1.220703E-2	3.627930E+0
08-Oct-20  18:53:08.693700	-1.220703E-2	3.596191E+0
08-Oct-20  18:53:08.693720	-1.220703E-2	3.566895E+0
08-Oct-20  18:53:08.693740	-1.220703E-2	3.535156E+0
08-Oct-20  18:53:08.693760	-1.220703E-2	3.505859E+0
08-Oct-20  18:53:08.693780	-1.220703E-2	3.476562E+0
08-Oct-20  18:53:08.693800	-1.220703E-2	3.447266E+0
08-Oct-20  18:53:08.693820	-1.220703E-2	3.417969E+0
08-Oct-20  18:53:08.693840	-1.220703E-2	3.388672E+0
08-Oct-20  18:53:08.693860	-1.220703E-2	3.359375E+0
08-Oct-20  18:53:08.693880	-1.220703E-2	3.330078E+0
08-Oct-20  18:53:08.693900	-1.220703E-2	3.303223E+0
08-Oct-20  18:53:08.693920	-1.220703E-2	3.273926E+0
08-Oct-20  18:53:08.693940	-1.220703E-2	3.247070E+0
08-Oct-20  18:53:08.693960	-1.220703E-2	3.220215E+0
08-Oct-20  18:53:08.693980	-1.220703E-2	3.190918E+0
08-Oct-20  18:53:08.694000	-1.220703E-2	3.164062E+0
08-Oct-20  18:53:08.694020	-1.220703E-2	3.139648E+0
08-Oct-20  18:53:08.694040	-1.220703E-2	3.112793E+0
08-Oct-20  18:53:08.694060	-1.220703E-2	3.085937E+0
08-Oct-20  18:53:08.694080	-1.220703E-2	3.059082E+0
08-Oct-20  18:53:08.694100	-1.220703E-2	3.032227E+0
08-Oct-20  18:53:08.694120	-1.220703E-2	3.007812E+0
08-Oct-20  18:53:08.694140	-1.220703E-2	2.980957E+0
08-Oct-20  18:53:08.694160	-1.220703E-2	2.956543E+0
08-Oct-20  18:53:08.694180	-1.220703E-2	2.932129E+0
