-10.0000	-10.0000	-5.5136
-9.8995	-9.9072	-5.4579
-9.7990	-9.8095	-5.4034
-9.6985	-9.7068	-5.3468
-9.5980	-9.6094	-5.2930
-9.4975	-9.5068	-5.2383
-9.3970	-9.4092	-5.1847
-9.2965	-9.3066	-5.1270
-9.1960	-9.2040	-5.0697
-9.0955	-9.1055	-5.0161
-8.9950	-9.0039	-4.9614
-8.8945	-8.9062	-4.9076
-8.7940	-8.8032	-4.8519
-8.6935	-8.7012	-4.7949
-8.5930	-8.6035	-4.7412
-8.4925	-8.5010	-4.6834
-8.3920	-8.4033	-4.6320
-8.2915	-8.3008	-4.5753
-8.1910	-8.2031	-4.5215
-8.0905	-8.1006	-4.4633
-7.9899	-7.9980	-4.4087
-7.8894	-7.9004	-4.3548
-7.7889	-7.7977	-4.2971
-7.6884	-7.7002	-4.2434
-7.5879	-7.5976	-4.1873
-7.4874	-7.4949	-4.1304
-7.3869	-7.3975	-4.0768
-7.2864	-7.2949	-4.0219
-7.1859	-7.1972	-3.9681
-7.0854	-7.0947	-3.9111
-6.9849	-6.9971	-3.8571
-6.8844	-6.8945	-3.7995
-6.7839	-6.7920	-3.7436
-6.6834	-6.6943	-3.6915
-6.5829	-6.5914	-3.6357
-6.4824	-6.4941	-3.5816
-6.3819	-6.3916	-3.5249
-6.2814	-6.2890	-3.4673
-6.1809	-6.1914	-3.4135
-6.0804	-6.0889	-3.3592
-5.9799	-5.9912	-3.3055
-5.8794	-5.8887	-3.2476
-5.7789	-5.7910	-3.1939
-5.6784	-5.6885	-3.1377
-5.5779	-5.5859	-3.0813
-5.4774	-5.4883	-3.0275
-5.3769	-5.3857	-2.9711
-5.2764	-5.2881	-2.9160
-5.1759	-5.1855	-2.8610
-5.0754	-5.0830	-2.8030
-4.9749	-4.9853	-2.7501
-4.8744	-4.8828	-2.6951
-4.7739	-4.7852	-2.6414
-4.6734	-4.6826	-2.5831
-4.5729	-4.5851	-2.5294
-4.4724	-4.4824	-2.4745
-4.3719	-4.3799	-2.4175
-4.2714	-4.2822	-2.3635
-4.1709	-4.1797	-2.3079
-4.0704	-4.0820	-2.2539
-3.9698	-3.9795	-2.1971
-3.8693	-3.8770	-2.1427
-3.7688	-3.7793	-2.0889
-3.6683	-3.6773	-2.0313
-3.5678	-3.5792	-1.9774
-3.4673	-3.4766	-1.9202
-3.3668	-3.3800	-1.8661
-3.2663	-3.2766	-1.8111
-3.1658	-3.1738	-1.7537
-3.0653	-3.0762	-1.6997
-2.9648	-2.9736	-1.6435
-2.8643	-2.8760	-1.5891
-2.7638	-2.7740	-1.5337
-2.6633	-2.6709	-1.4783
-2.5628	-2.5732	-1.4242
-2.4623	-2.4710	-1.3671
-2.3618	-2.3731	-1.3133
-2.2613	-2.2705	-1.2554
-2.1608	-2.1729	-1.2049
-2.0603	-2.0706	-1.1477
-1.9598	-1.9678	-1.0913
-1.8593	-1.8701	-1.0359
-1.7588	-1.7676	-0.9813
-1.6583	-1.6699	-0.9275
-1.5578	-1.5674	-0.8718
-1.4573	-1.4648	-0.8154
-1.3568	-1.3672	-0.7616
-1.2563	-1.2646	-0.7036
-1.1558	-1.1687	-0.6497
-1.0553	-1.0648	-0.5951
-0.9548	-0.9668	-0.5415
-0.8543	-0.8673	-0.4836
-0.7538	-0.7639	-0.4267
-0.6533	-0.6648	-0.3731
-0.5528	-0.5619	-0.3170
-0.4523	-0.4641	-0.2638
-0.3518	-0.3613	-0.2081
-0.2513	-0.2593	-0.1513
-0.1508	-0.1620	-0.0974
-0.0503	-0.0587	-0.0397
0.0503	0.0390	0.0145
0.1508	0.1416	0.0691
0.2513	0.2393	0.1232
0.3518	0.3417	0.1805
0.4523	0.4443	0.2377
