t0	08-Oct-20  17:11:42.775881
delta t	2.500000E-5

time	Y
08-Oct-20  17:11:42.775881	-2.409668
08-Oct-20  17:11:42.775906	-2.407227
08-Oct-20  17:11:42.775931	-2.409668
08-Oct-20  17:11:42.775956	-2.407227
08-Oct-20  17:11:42.775981	-2.407227
08-Oct-20  17:11:42.776006	-2.409668
08-Oct-20  17:11:42.776031	-2.409668
08-Oct-20  17:11:42.776056	-2.409668
08-Oct-20  17:11:42.776081	-2.407227
08-Oct-20  17:11:42.776106	-2.407227
08-Oct-20  17:11:42.776131	-1.967773
08-Oct-20  17:11:42.776156	0.039062
08-Oct-20  17:11:42.776181	0.312500
08-Oct-20  17:11:42.776206	0.581055
08-Oct-20  17:11:42.776231	0.849609
08-Oct-20  17:11:42.776256	1.105957
08-Oct-20  17:11:42.776281	1.372070
08-Oct-20  17:11:42.776306	1.618652
08-Oct-20  17:11:42.776331	1.857910
08-Oct-20  17:11:42.776356	2.092285
08-Oct-20  17:11:42.776381	2.312012
08-Oct-20  17:11:42.776406	2.502441
08-Oct-20  17:11:42.776431	2.707520
08-Oct-20  17:11:42.776456	2.888184
08-Oct-20  17:11:42.776481	3.044434
08-Oct-20  17:11:42.776506	3.193359
08-Oct-20  17:11:42.776531	3.322754
08-Oct-20  17:11:42.776556	3.430176
08-Oct-20  17:11:42.776581	3.520508
08-Oct-20  17:11:42.776606	3.591309
08-Oct-20  17:11:42.776631	3.640137
08-Oct-20  17:11:42.776656	3.674316
08-Oct-20  17:11:42.776681	3.686523
08-Oct-20  17:11:42.776706	3.676758
08-Oct-20  17:11:42.776731	3.645020
08-Oct-20  17:11:42.776756	3.596191
08-Oct-20  17:11:42.776781	3.525391
08-Oct-20  17:11:42.776806	3.435059
08-Oct-20  17:11:42.776831	3.330078
08-Oct-20  17:11:42.776856	3.203125
08-Oct-20  17:11:42.776881	3.063965
08-Oct-20  17:11:42.776906	2.900391
08-Oct-20  17:11:42.776931	2.724609
