t0	08-Oct-20  17:01:01.848760
delta t	1.000000E-5

time	Y
08-Oct-20  17:01:01.848760	0.207520
08-Oct-20  17:01:01.848770	0.207520
08-Oct-20  17:01:01.848780	0.207520
08-Oct-20  17:01:01.848790	0.207520
08-Oct-20  17:01:01.848800	0.207520
08-Oct-20  17:01:01.848810	0.207520
08-Oct-20  17:01:01.848820	0.207520
08-Oct-20  17:01:01.848830	0.207520
08-Oct-20  17:01:01.848840	0.207520
08-Oct-20  17:01:01.848850	0.207520
08-Oct-20  17:01:01.848860	0.207520
08-Oct-20  17:01:01.848870	0.207520
08-Oct-20  17:01:01.848880	0.207520
08-Oct-20  17:01:01.848890	0.207520
08-Oct-20  17:01:01.848900	0.207520
08-Oct-20  17:01:01.848910	0.207520
08-Oct-20  17:01:01.848920	0.207520
08-Oct-20  17:01:01.848930	0.207520
08-Oct-20  17:01:01.848940	0.207520
08-Oct-20  17:01:01.848950	0.207520
08-Oct-20  17:01:01.848960	0.207520
08-Oct-20  17:01:01.848970	0.207520
08-Oct-20  17:01:01.848980	0.207520
08-Oct-20  17:01:01.848990	0.207520
08-Oct-20  17:01:01.849000	0.207520
08-Oct-20  17:01:01.849010	0.207520
08-Oct-20  17:01:01.849020	0.207520
08-Oct-20  17:01:01.849030	0.207520
08-Oct-20  17:01:01.849040	0.207520
08-Oct-20  17:01:01.849050	0.207520
08-Oct-20  17:01:01.849060	0.207520
08-Oct-20  17:01:01.849070	0.207520
08-Oct-20  17:01:01.849080	0.207520
08-Oct-20  17:01:01.849090	0.207520
08-Oct-20  17:01:01.849100	0.207520
08-Oct-20  17:01:01.849110	-0.012207
08-Oct-20  17:01:01.849120	0.095215
08-Oct-20  17:01:01.849130	0.207520
08-Oct-20  17:01:01.849140	0.314941
08-Oct-20  17:01:01.849150	0.422363
08-Oct-20  17:01:01.849160	0.534668
08-Oct-20  17:01:01.849170	0.642090
08-Oct-20  17:01:01.849180	0.749512
08-Oct-20  17:01:01.849190	0.856934
08-Oct-20  17:01:01.849200	0.959473
08-Oct-20  17:01:01.849210	1.066895
08-Oct-20  17:01:01.849220	1.169434
08-Oct-20  17:01:01.849230	1.271973
08-Oct-20  17:01:01.849240	1.374512
08-Oct-20  17:01:01.849250	1.477051
08-Oct-20  17:01:01.849260	1.574707
08-Oct-20  17:01:01.849270	1.677246
08-Oct-20  17:01:01.849280	1.770020
08-Oct-20  17:01:01.849290	1.867676
08-Oct-20  17:01:01.849300	1.960449
08-Oct-20  17:01:01.849310	2.053223
08-Oct-20  17:01:01.849320	2.141113
08-Oct-20  17:01:01.849330	2.229004
08-Oct-20  17:01:01.849340	2.316895
08-Oct-20  17:01:01.849350	2.399902
08-Oct-20  17:01:01.849360	2.480469
08-Oct-20  17:01:01.849370	2.561035
08-Oct-20  17:01:01.849380	2.639160
08-Oct-20  17:01:01.849390	2.712402
08-Oct-20  17:01:01.849400	2.783203
08-Oct-20  17:01:01.849410	2.858887
08-Oct-20  17:01:01.849420	2.927246
08-Oct-20  17:01:01.849430	2.990723
08-Oct-20  17:01:01.849440	3.054199
08-Oct-20  17:01:01.849450	3.112793
08-Oct-20  17:01:01.849460	3.168945
08-Oct-20  17:01:01.849470	3.225098
08-Oct-20  17:01:01.849480	3.278809
08-Oct-20  17:01:01.849490	3.327637
08-Oct-20  17:01:01.849500	3.371582
08-Oct-20  17:01:01.849510	3.415527
08-Oct-20  17:01:01.849520	3.452148
08-Oct-20  17:01:01.849530	3.488770
08-Oct-20  17:01:01.849540	3.522949
08-Oct-20  17:01:01.849550	3.557129
08-Oct-20  17:01:01.849560	3.581543
08-Oct-20  17:01:01.849570	3.605957
08-Oct-20  17:01:01.849580	3.630371
08-Oct-20  17:01:01.849590	3.642578
08-Oct-20  17:01:01.849600	3.657227
08-Oct-20  17:01:01.849610	3.671875
08-Oct-20  17:01:01.849620	3.679199
08-Oct-20  17:01:01.849630	3.684082
08-Oct-20  17:01:01.849640	3.688965
08-Oct-20  17:01:01.849650	3.681641
08-Oct-20  17:01:01.849660	3.681641
08-Oct-20  17:01:01.849670	3.671875
08-Oct-20  17:01:01.849680	3.662109
08-Oct-20  17:01:01.849690	3.649902
08-Oct-20  17:01:01.849700	3.627930
08-Oct-20  17:01:01.849710	3.608398
08-Oct-20  17:01:01.849720	3.586426
08-Oct-20  17:01:01.849730	3.562012
08-Oct-20  17:01:01.849740	3.525391
08-Oct-20  17:01:01.849750	3.498535
08-Oct-20  17:01:01.849760	3.457031
08-Oct-20  17:01:01.849770	3.417969
08-Oct-20  17:01:01.849780	3.376465
