t0	08-Oct-20  17:32:35.269209
delta t	1.000000E-5

time	Y
08-Oct-20  17:32:35.269209	0.129395
08-Oct-20  17:32:35.269219	0.131836
08-Oct-20  17:32:35.269229	0.129395
08-Oct-20  17:32:35.269239	0.129395
08-Oct-20  17:32:35.269249	0.131836
08-Oct-20  17:32:35.269259	0.129395
08-Oct-20  17:32:35.269269	0.129395
08-Oct-20  17:32:35.269279	0.129395
08-Oct-20  17:32:35.269289	0.129395
08-Oct-20  17:32:35.269299	0.129395
08-Oct-20  17:32:35.269309	0.131836
08-Oct-20  17:32:35.269319	0.129395
08-Oct-20  17:32:35.269329	0.129395
08-Oct-20  17:32:35.269339	0.131836
08-Oct-20  17:32:35.269349	0.129395
08-Oct-20  17:32:35.269359	0.129395
08-Oct-20  17:32:35.269369	0.131836
08-Oct-20  17:32:35.269379	0.129395
08-Oct-20  17:32:35.269389	0.129395
08-Oct-20  17:32:35.269399	0.129395
08-Oct-20  17:32:35.269409	0.129395
08-Oct-20  17:32:35.269419	0.129395
08-Oct-20  17:32:35.269429	0.129395
08-Oct-20  17:32:35.269439	0.129395
08-Oct-20  17:32:35.269449	0.129395
08-Oct-20  17:32:35.269459	0.131836
08-Oct-20  17:32:35.269469	-0.012207
08-Oct-20  17:32:35.269479	0.056152
08-Oct-20  17:32:35.269489	0.129395
08-Oct-20  17:32:35.269499	0.197754
08-Oct-20  17:32:35.269509	0.266113
08-Oct-20  17:32:35.269519	0.334473
08-Oct-20  17:32:35.269529	0.410156
08-Oct-20  17:32:35.269539	0.476074
08-Oct-20  17:32:35.269549	0.544434
08-Oct-20  17:32:35.269559	0.615234
08-Oct-20  17:32:35.269569	0.686035
08-Oct-20  17:32:35.269579	0.754395
08-Oct-20  17:32:35.269589	0.822754
08-Oct-20  17:32:35.269599	0.895996
08-Oct-20  17:32:35.269609	0.964355
08-Oct-20  17:32:35.269619	1.032715
08-Oct-20  17:32:35.269629	1.101074
08-Oct-20  17:32:35.269639	1.174316
08-Oct-20  17:32:35.269649	1.242676
08-Oct-20  17:32:35.269659	1.311035
08-Oct-20  17:32:35.269669	1.384277
08-Oct-20  17:32:35.269679	1.450195
08-Oct-20  17:32:35.269689	1.520996
08-Oct-20  17:32:35.269699	1.589355
08-Oct-20  17:32:35.269709	1.662598
08-Oct-20  17:32:35.269719	1.730957
08-Oct-20  17:32:35.269729	1.799316
08-Oct-20  17:32:35.269739	1.867676
08-Oct-20  17:32:35.269749	1.940918
08-Oct-20  17:32:35.269759	2.009277
08-Oct-20  17:32:35.269769	2.077637
08-Oct-20  17:32:35.269779	2.150879
08-Oct-20  17:32:35.269789	2.219238
08-Oct-20  17:32:35.269799	2.287598
08-Oct-20  17:32:35.269809	2.355957
08-Oct-20  17:32:35.269819	2.429199
08-Oct-20  17:32:35.269829	2.497559
08-Oct-20  17:32:35.269839	2.565918
08-Oct-20  17:32:35.269849	2.634277
08-Oct-20  17:32:35.269859	2.707520
08-Oct-20  17:32:35.269869	2.775879
08-Oct-20  17:32:35.269879	2.844238
08-Oct-20  17:32:35.269889	2.917480
08-Oct-20  17:32:35.269899	2.985840
08-Oct-20  17:32:35.269909	3.054199
08-Oct-20  17:32:35.269919	3.122559
08-Oct-20  17:32:35.269929	3.195801
08-Oct-20  17:32:35.269939	3.264160
08-Oct-20  17:32:35.269949	3.330078
08-Oct-20  17:32:35.269959	3.403320
08-Oct-20  17:32:35.269969	3.474121
08-Oct-20  17:32:35.269979	3.542480
08-Oct-20  17:32:35.269989	3.610840
08-Oct-20  17:32:35.269999	3.684082
08-Oct-20  17:32:35.270009	3.625488
08-Oct-20  17:32:35.270019	3.552246
08-Oct-20  17:32:35.270029	3.481445
08-Oct-20  17:32:35.270039	3.415527
08-Oct-20  17:32:35.270049	3.347168
08-Oct-20  17:32:35.270059	3.273926
08-Oct-20  17:32:35.270069	3.205566
08-Oct-20  17:32:35.270079	3.137207
08-Oct-20  17:32:35.270089	3.063965
08-Oct-20  17:32:35.270099	2.995605
08-Oct-20  17:32:35.270109	2.927246
08-Oct-20  17:32:35.270119	2.858887
08-Oct-20  17:32:35.270129	2.785645
08-Oct-20  17:32:35.270139	2.717285
08-Oct-20  17:32:35.270149	2.648926
08-Oct-20  17:32:35.270159	2.575684
08-Oct-20  17:32:35.270169	2.507324
08-Oct-20  17:32:35.270179	2.438965
08-Oct-20  17:32:35.270189	2.370605
08-Oct-20  17:32:35.270199	2.297363
08-Oct-20  17:32:35.270209	2.229004
08-Oct-20  17:32:35.270219	2.160645
08-Oct-20  17:32:35.270229	2.092285
