100.00000	1.00003	0.18219
109.61816	1.00001	0.19767
120.16141	0.99997	0.21523
131.71872	0.99999	0.23742
144.38763	0.99997	0.25869
158.27507	0.99999	0.28461
173.49821	0.99981	0.23766
190.18554	0.99998	0.34406
208.47789	0.99999	0.37261
228.52962	1.00000	0.41028
250.50996	0.99999	0.45326
274.60441	0.99998	0.49556
301.01629	0.99999	0.54187
329.96852	1.00001	0.59439
361.70541	0.99998	0.65248
396.49481	1.00002	0.71242
434.63030	1.00001	0.78394
476.43373	1.00000	0.85580
522.25788	1.00000	0.94196
572.48947	0.99999	1.03252
627.55241	0.99998	1.13125
687.91140	1.00000	1.23847
754.07580	0.99999	1.35546
826.60400	0.99999	1.48746
906.10808	1.00000	1.62880
993.25899	0.99999	1.78751
1088.79221	0.99999	1.95966
1193.51397	1.00000	2.14800
1308.30803	1.00000	2.35217
1434.14316	1.00001	2.58079
1572.08131	0.99999	2.82623
1723.28658	1.00000	3.09933
1889.03501	1.00000	3.39752
2070.72538	0.99979	3.69563
2269.89102	1.00000	4.08381
2488.21272	1.00000	4.47593
2727.53296	1.00001	4.90563
2989.87139	1.00000	5.37858
3277.44194	1.00000	5.89703
3592.67149	0.99999	6.46351
3938.22031	0.99998	7.08431
4317.00456	1.00000	7.76509
4732.22089	1.00000	8.51324
5187.37337	1.00001	9.33328
5686.30314	1.00001	10.23193
6233.22076	0.99999	11.21262
6832.74179	1.00001	12.29379
7489.92569	1.00001	13.47625
8210.31858	0.99999	14.77082
9000.00000	1.00001	16.18271
