t0	08-Oct-20  18:16:53.728886
delta t	1.000000E-5

time	Y
08-Oct-20  18:16:53.728886	-0.388184
08-Oct-20  18:16:53.728896	-0.388184
08-Oct-20  18:16:53.728906	-0.388184
08-Oct-20  18:16:53.728916	-0.388184
08-Oct-20  18:16:53.728926	-0.388184
08-Oct-20  18:16:53.728936	-0.388184
08-Oct-20  18:16:53.728946	-0.388184
08-Oct-20  18:16:53.728956	-0.388184
08-Oct-20  18:16:53.728966	-0.388184
08-Oct-20  18:16:53.728976	-0.388184
08-Oct-20  18:16:53.728986	-0.388184
08-Oct-20  18:16:53.728996	-0.388184
08-Oct-20  18:16:53.729006	-0.388184
08-Oct-20  18:16:53.729016	-0.388184
08-Oct-20  18:16:53.729026	-0.388184
08-Oct-20  18:16:53.729036	-0.388184
08-Oct-20  18:16:53.729046	-0.388184
08-Oct-20  18:16:53.729056	0.048828
08-Oct-20  18:16:53.729066	2.385254
08-Oct-20  18:16:53.729076	-0.061035
08-Oct-20  18:16:53.729086	1.071777
08-Oct-20  18:16:53.729096	0.024414
08-Oct-20  18:16:53.729106	-0.322266
08-Oct-20  18:16:53.729116	0.595703
08-Oct-20  18:16:53.729126	1.076660
08-Oct-20  18:16:53.729136	-1.411133
08-Oct-20  18:16:53.729146	-0.146484
08-Oct-20  18:16:53.729156	-0.871582
08-Oct-20  18:16:53.729166	2.941895
08-Oct-20  18:16:53.729176	0.798340
08-Oct-20  18:16:53.729186	3.129883
08-Oct-20  18:16:53.729196	-1.262207
08-Oct-20  18:16:53.729206	-0.595703
08-Oct-20  18:16:53.729216	-0.512695
08-Oct-20  18:16:53.729226	-0.852051
08-Oct-20  18:16:53.729236	-0.168457
08-Oct-20  18:16:53.729246	-0.224609
08-Oct-20  18:16:53.729256	-0.537109
08-Oct-20  18:16:53.729266	-0.427246
08-Oct-20  18:16:53.729276	2.668457
08-Oct-20  18:16:53.729286	1.044922
08-Oct-20  18:16:53.729296	0.209961
08-Oct-20  18:16:53.729306	0.942383
08-Oct-20  18:16:53.729316	0.168457
08-Oct-20  18:16:53.729326	-0.500488
08-Oct-20  18:16:53.729336	3.107910
08-Oct-20  18:16:53.729346	2.138672
08-Oct-20  18:16:53.729356	1.877441
08-Oct-20  18:16:53.729366	1.591797
08-Oct-20  18:16:53.729376	3.632812
08-Oct-20  18:16:53.729386	1.562500
08-Oct-20  18:16:53.729396	3.122559
08-Oct-20  18:16:53.729406	3.471680
08-Oct-20  18:16:53.729416	1.638184
08-Oct-20  18:16:53.729426	1.677246
08-Oct-20  18:16:53.729436	4.284668
08-Oct-20  18:16:53.729446	4.265137
08-Oct-20  18:16:53.729456	1.660156
08-Oct-20  18:16:53.729466	3.110352
08-Oct-20  18:16:53.729476	1.320801
08-Oct-20  18:16:53.729486	4.833984
08-Oct-20  18:16:53.729496	4.997559
08-Oct-20  18:16:53.729506	1.945801
08-Oct-20  18:16:53.729516	2.304687
08-Oct-20  18:16:53.729526	2.434082
08-Oct-20  18:16:53.729536	1.638184
08-Oct-20  18:16:53.729546	1.997070
08-Oct-20  18:16:53.729556	1.513672
08-Oct-20  18:16:53.729566	3.369141
08-Oct-20  18:16:53.729576	4.997559
08-Oct-20  18:16:53.729586	4.645996
08-Oct-20  18:16:53.729596	2.373047
08-Oct-20  18:16:53.729606	2.927246
08-Oct-20  18:16:53.729616	4.421387
08-Oct-20  18:16:53.729626	2.539062
08-Oct-20  18:16:53.729636	2.766113
08-Oct-20  18:16:53.729646	2.790527
08-Oct-20  18:16:53.729656	3.190918
08-Oct-20  18:16:53.729666	3.605957
08-Oct-20  18:16:53.729676	3.166504
08-Oct-20  18:16:53.729686	3.366699
08-Oct-20  18:16:53.729696	4.997559
08-Oct-20  18:16:53.729706	0.751953
08-Oct-20  18:16:53.729716	4.431152
08-Oct-20  18:16:53.729726	1.425781
08-Oct-20  18:16:53.729736	4.240723
08-Oct-20  18:16:53.729746	0.979004
08-Oct-20  18:16:53.729756	0.317383
08-Oct-20  18:16:53.729766	0.913086
08-Oct-20  18:16:53.729776	1.823730
08-Oct-20  18:16:53.729786	-0.036621
08-Oct-20  18:16:53.729796	1.911621
08-Oct-20  18:16:53.729806	4.479980
08-Oct-20  18:16:53.729816	2.634277
08-Oct-20  18:16:53.729826	2.653809
08-Oct-20  18:16:53.729836	3.374023
08-Oct-20  18:16:53.729846	1.733398
08-Oct-20  18:16:53.729856	0.795898
08-Oct-20  18:16:53.729866	3.735352
08-Oct-20  18:16:53.729876	3.269043
08-Oct-20  18:16:53.729886	0.527344
08-Oct-20  18:16:53.729896	0.490723
