t0	08-Oct-20  17:39:42.616593
delta t	0.001000

time	Y
08-Oct-20  17:39:42.616593	-3.710937
08-Oct-20  17:39:42.617593	3.688965
08-Oct-20  17:39:42.618593	3.688965
08-Oct-20  17:39:42.619593	-3.713379
08-Oct-20  17:39:42.620593	3.688965
08-Oct-20  17:39:42.621593	-3.710937
08-Oct-20  17:39:42.622593	3.688965
08-Oct-20  17:39:42.623593	-3.710937
08-Oct-20  17:39:42.624593	3.688965
08-Oct-20  17:39:42.625593	-3.710937
08-Oct-20  17:39:42.626593	3.688965
08-Oct-20  17:39:42.627593	-3.710937
08-Oct-20  17:39:42.628593	3.688965
08-Oct-20  17:39:42.629593	-3.710937
08-Oct-20  17:39:42.630593	3.686523
08-Oct-20  17:39:42.631593	-3.710937
08-Oct-20  17:39:42.632593	3.688965
08-Oct-20  17:39:42.633593	-3.710937
08-Oct-20  17:39:42.634593	3.688965
08-Oct-20  17:39:42.635593	3.688965
08-Oct-20  17:39:42.636593	-3.713379
08-Oct-20  17:39:42.637593	3.688965
08-Oct-20  17:39:42.638593	-3.713379
08-Oct-20  17:39:42.639593	3.688965
08-Oct-20  17:39:42.640593	-3.710937
08-Oct-20  17:39:42.641593	3.688965
08-Oct-20  17:39:42.642593	-3.710937
08-Oct-20  17:39:42.643593	3.688965
08-Oct-20  17:39:42.644593	-3.710937
08-Oct-20  17:39:42.645593	3.686523
08-Oct-20  17:39:42.646593	-3.713379
08-Oct-20  17:39:42.647593	3.688965
08-Oct-20  17:39:42.648593	-3.710937
08-Oct-20  17:39:42.649593	3.688965
08-Oct-20  17:39:42.650593	-3.710937
08-Oct-20  17:39:42.651593	3.688965
08-Oct-20  17:39:42.652593	3.688965
08-Oct-20  17:39:42.653593	-3.713379
08-Oct-20  17:39:42.654593	3.688965
08-Oct-20  17:39:42.655593	-3.710937
08-Oct-20  17:39:42.656593	3.688965
08-Oct-20  17:39:42.657593	-3.710937
08-Oct-20  17:39:42.658593	3.688965
08-Oct-20  17:39:42.659593	-3.710937
08-Oct-20  17:39:42.660593	3.688965
08-Oct-20  17:39:42.661593	-3.710937
08-Oct-20  17:39:42.662593	3.688965
08-Oct-20  17:39:42.663593	-3.713379
08-Oct-20  17:39:42.664593	3.688965
08-Oct-20  17:39:42.665593	-3.710937
08-Oct-20  17:39:42.666593	3.688965
08-Oct-20  17:39:42.667593	-3.713379
08-Oct-20  17:39:42.668593	3.688965
08-Oct-20  17:39:42.669593	3.688965
08-Oct-20  17:39:42.670593	-3.710937
08-Oct-20  17:39:42.671593	3.688965
08-Oct-20  17:39:42.672593	-3.710937
08-Oct-20  17:39:42.673593	3.688965
08-Oct-20  17:39:42.674593	-3.710937
08-Oct-20  17:39:42.675593	3.688965
08-Oct-20  17:39:42.676593	-3.713379
08-Oct-20  17:39:42.677593	3.688965
08-Oct-20  17:39:42.678593	-3.710937
08-Oct-20  17:39:42.679593	3.688965
08-Oct-20  17:39:42.680593	-3.713379
08-Oct-20  17:39:42.681593	3.688965
08-Oct-20  17:39:42.682593	-3.710937
08-Oct-20  17:39:42.683593	3.686523
08-Oct-20  17:39:42.684593	-3.710937
08-Oct-20  17:39:42.685593	3.688965
08-Oct-20  17:39:42.686593	3.688965
08-Oct-20  17:39:42.687593	-3.713379
08-Oct-20  17:39:42.688593	3.688965
08-Oct-20  17:39:42.689593	-3.710937
08-Oct-20  17:39:42.690593	3.688965
08-Oct-20  17:39:42.691593	-3.710937
08-Oct-20  17:39:42.692593	3.688965
08-Oct-20  17:39:42.693593	-3.713379
08-Oct-20  17:39:42.694593	3.688965
08-Oct-20  17:39:42.695593	-3.713379
08-Oct-20  17:39:42.696593	3.688965
08-Oct-20  17:39:42.697593	-3.710937
08-Oct-20  17:39:42.698593	3.688965
08-Oct-20  17:39:42.699593	-3.710937
08-Oct-20  17:39:42.700593	3.688965
08-Oct-20  17:39:42.701593	-3.710937
08-Oct-20  17:39:42.702593	3.688965
08-Oct-20  17:39:42.703593	-3.710937
08-Oct-20  17:39:42.704593	-3.710937
08-Oct-20  17:39:42.705593	3.688965
08-Oct-20  17:39:42.706593	-3.713379
08-Oct-20  17:39:42.707593	3.688965
08-Oct-20  17:39:42.708593	-3.710937
08-Oct-20  17:39:42.709593	3.688965
08-Oct-20  17:39:42.710593	-3.713379
08-Oct-20  17:39:42.711593	3.688965
08-Oct-20  17:39:42.712593	-3.710937
08-Oct-20  17:39:42.713593	3.688965
08-Oct-20  17:39:42.714593	-3.710937
08-Oct-20  17:39:42.715593	3.688965
08-Oct-20  17:39:42.716593	-3.710937
08-Oct-20  17:39:42.717593	3.688965
08-Oct-20  17:39:42.718593	-3.713379
08-Oct-20  17:39:42.719593	3.688965
08-Oct-20  17:39:42.720593	-3.710937
08-Oct-20  17:39:42.721593	-3.710937
08-Oct-20  17:39:42.722593	3.688965
08-Oct-20  17:39:42.723593	-3.710937
08-Oct-20  17:39:42.724593	3.688965
08-Oct-20  17:39:42.725593	-3.710937
08-Oct-20  17:39:42.726593	3.688965
08-Oct-20  17:39:42.727593	-3.710937
08-Oct-20  17:39:42.728593	3.688965
08-Oct-20  17:39:42.729593	-3.713379
08-Oct-20  17:39:42.730593	3.688965
08-Oct-20  17:39:42.731593	-3.710937
08-Oct-20  17:39:42.732593	3.688965
08-Oct-20  17:39:42.733593	-3.713379
08-Oct-20  17:39:42.734593	3.688965
08-Oct-20  17:39:42.735593	-3.710937
08-Oct-20  17:39:42.736593	3.688965
08-Oct-20  17:39:42.737593	-3.713379
08-Oct-20  17:39:42.738593	-3.710937
08-Oct-20  17:39:42.739593	3.688965
08-Oct-20  17:39:42.740593	-3.710937
08-Oct-20  17:39:42.741593	3.688965
08-Oct-20  17:39:42.742593	-3.710937
08-Oct-20  17:39:42.743593	3.688965
08-Oct-20  17:39:42.744593	-3.710937
08-Oct-20  17:39:42.745593	3.688965
08-Oct-20  17:39:42.746593	-3.710937
08-Oct-20  17:39:42.747593	3.688965
08-Oct-20  17:39:42.748593	-3.710937
08-Oct-20  17:39:42.749593	3.688965
08-Oct-20  17:39:42.750593	-3.710937
08-Oct-20  17:39:42.751593	3.688965
08-Oct-20  17:39:42.752593	-3.710937
08-Oct-20  17:39:42.753593	3.688965
08-Oct-20  17:39:42.754593	-3.710937
08-Oct-20  17:39:42.755593	-3.713379
08-Oct-20  17:39:42.756593	3.688965
08-Oct-20  17:39:42.757593	-3.710937
08-Oct-20  17:39:42.758593	3.688965
08-Oct-20  17:39:42.759593	-3.713379
08-Oct-20  17:39:42.760593	3.688965
08-Oct-20  17:39:42.761593	-3.710937
08-Oct-20  17:39:42.762593	3.686523
08-Oct-20  17:39:42.763593	-3.710937
08-Oct-20  17:39:42.764593	3.688965
08-Oct-20  17:39:42.765593	-3.710937
08-Oct-20  17:39:42.766593	3.688965
08-Oct-20  17:39:42.767593	-3.713379
08-Oct-20  17:39:42.768593	3.688965
08-Oct-20  17:39:42.769593	-3.710937
08-Oct-20  17:39:42.770593	3.688965
08-Oct-20  17:39:42.771593	-3.713379
08-Oct-20  17:39:42.772593	3.688965
08-Oct-20  17:39:42.773593	3.688965
08-Oct-20  17:39:42.774593	-3.713379
08-Oct-20  17:39:42.775593	3.688965
08-Oct-20  17:39:42.776593	-3.710937
08-Oct-20  17:39:42.777593	3.688965
08-Oct-20  17:39:42.778593	-3.713379
08-Oct-20  17:39:42.779593	3.688965
08-Oct-20  17:39:42.780593	-3.713379
08-Oct-20  17:39:42.781593	3.688965
08-Oct-20  17:39:42.782593	-3.710937
08-Oct-20  17:39:42.783593	3.688965
08-Oct-20  17:39:42.784593	-3.713379
08-Oct-20  17:39:42.785593	3.688965
08-Oct-20  17:39:42.786593	-3.710937
08-Oct-20  17:39:42.787593	3.688965
08-Oct-20  17:39:42.788593	-3.710937
08-Oct-20  17:39:42.789593	3.688965
08-Oct-20  17:39:42.790593	3.688965
08-Oct-20  17:39:42.791593	-3.713379
08-Oct-20  17:39:42.792593	3.688965
08-Oct-20  17:39:42.793593	-3.710937
08-Oct-20  17:39:42.794593	3.688965
08-Oct-20  17:39:42.795593	-3.713379
08-Oct-20  17:39:42.796593	3.688965
08-Oct-20  17:39:42.797593	-3.710937
08-Oct-20  17:39:42.798593	3.688965
08-Oct-20  17:39:42.799593	-3.710937
08-Oct-20  17:39:42.800593	3.688965
08-Oct-20  17:39:42.801593	-3.713379
08-Oct-20  17:39:42.802593	3.686523
08-Oct-20  17:39:42.803593	-3.710937
08-Oct-20  17:39:42.804593	3.688965
08-Oct-20  17:39:42.805593	-3.713379
08-Oct-20  17:39:42.806593	3.688965
08-Oct-20  17:39:42.807593	3.688965
08-Oct-20  17:39:42.808593	-3.710937
08-Oct-20  17:39:42.809593	3.688965
08-Oct-20  17:39:42.810593	-3.710937
08-Oct-20  17:39:42.811593	3.688965
08-Oct-20  17:39:42.812593	-3.710937
08-Oct-20  17:39:42.813593	3.688965
08-Oct-20  17:39:42.814593	-3.710937
08-Oct-20  17:39:42.815593	3.688965
08-Oct-20  17:39:42.816593	-3.713379
08-Oct-20  17:39:42.817593	3.688965
08-Oct-20  17:39:42.818593	-3.710937
08-Oct-20  17:39:42.819593	3.688965
08-Oct-20  17:39:42.820593	-3.713379
08-Oct-20  17:39:42.821593	3.688965
08-Oct-20  17:39:42.822593	-3.710937
08-Oct-20  17:39:42.823593	3.688965
08-Oct-20  17:39:42.824593	3.688965
08-Oct-20  17:39:42.825593	-3.713379
08-Oct-20  17:39:42.826593	3.688965
08-Oct-20  17:39:42.827593	-3.710937
08-Oct-20  17:39:42.828593	3.688965
08-Oct-20  17:39:42.829593	-3.713379
08-Oct-20  17:39:42.830593	3.688965
08-Oct-20  17:39:42.831593	-3.710937
08-Oct-20  17:39:42.832593	3.688965
08-Oct-20  17:39:42.833593	-3.713379
08-Oct-20  17:39:42.834593	3.688965
08-Oct-20  17:39:42.835593	-3.710937
08-Oct-20  17:39:42.836593	3.686523
08-Oct-20  17:39:42.837593	-3.713379
08-Oct-20  17:39:42.838593	3.688965
08-Oct-20  17:39:42.839593	-3.713379
08-Oct-20  17:39:42.840593	3.688965
08-Oct-20  17:39:42.841593	-3.713379
08-Oct-20  17:39:42.842593	-3.710937
08-Oct-20  17:39:42.843593	3.688965
08-Oct-20  17:39:42.844593	-3.710937
08-Oct-20  17:39:42.845593	3.688965
08-Oct-20  17:39:42.846593	-3.713379
08-Oct-20  17:39:42.847593	3.686523
08-Oct-20  17:39:42.848593	-3.713379
08-Oct-20  17:39:42.849593	3.688965
08-Oct-20  17:39:42.850593	-3.713379
08-Oct-20  17:39:42.851593	3.688965
08-Oct-20  17:39:42.852593	-3.713379
08-Oct-20  17:39:42.853593	3.688965
08-Oct-20  17:39:42.854593	-3.710937
08-Oct-20  17:39:42.855593	3.688965
08-Oct-20  17:39:42.856593	-3.710937
08-Oct-20  17:39:42.857593	3.688965
08-Oct-20  17:39:42.858593	-3.713379
08-Oct-20  17:39:42.859593	-3.713379
08-Oct-20  17:39:42.860593	3.688965
08-Oct-20  17:39:42.861593	-3.710937
08-Oct-20  17:39:42.862593	3.686523
08-Oct-20  17:39:42.863593	-3.713379
08-Oct-20  17:39:42.864593	3.688965
08-Oct-20  17:39:42.865593	-3.710937
08-Oct-20  17:39:42.866593	3.686523
08-Oct-20  17:39:42.867593	-3.713379
08-Oct-20  17:39:42.868593	3.688965
08-Oct-20  17:39:42.869593	-3.710937
08-Oct-20  17:39:42.870593	3.686523
08-Oct-20  17:39:42.871593	-3.710937
08-Oct-20  17:39:42.872593	3.688965
08-Oct-20  17:39:42.873593	-3.710937
08-Oct-20  17:39:42.874593	3.688965
08-Oct-20  17:39:42.875593	-3.713379
08-Oct-20  17:39:42.876593	-3.710937
08-Oct-20  17:39:42.877593	3.688965
08-Oct-20  17:39:42.878593	-3.710937
08-Oct-20  17:39:42.879593	3.686523
08-Oct-20  17:39:42.880593	-3.713379
