t0	08-Oct-20  18:20:49.936127
delta t	1.000000E-5

time	Y
08-Oct-20  18:20:49.936127	1.472168
08-Oct-20  18:20:49.936137	1.472168
08-Oct-20  18:20:49.936147	1.472168
08-Oct-20  18:20:49.936157	1.472168
08-Oct-20  18:20:49.936167	1.472168
08-Oct-20  18:20:49.936177	1.472168
08-Oct-20  18:20:49.936187	1.472168
08-Oct-20  18:20:49.936197	1.472168
08-Oct-20  18:20:49.936207	1.472168
08-Oct-20  18:20:49.936217	1.472168
08-Oct-20  18:20:49.936227	1.472168
08-Oct-20  18:20:49.936237	1.472168
08-Oct-20  18:20:49.936247	1.472168
08-Oct-20  18:20:49.936257	1.472168
08-Oct-20  18:20:49.936267	1.472168
08-Oct-20  18:20:49.936277	1.472168
08-Oct-20  18:20:49.936287	1.472168
08-Oct-20  18:20:49.936297	1.472168
08-Oct-20  18:20:49.936307	1.472168
08-Oct-20  18:20:49.936317	1.472168
08-Oct-20  18:20:49.936327	1.472168
08-Oct-20  18:20:49.936337	1.472168
08-Oct-20  18:20:49.936347	1.472168
08-Oct-20  18:20:49.936357	1.472168
08-Oct-20  18:20:49.936367	1.472168
08-Oct-20  18:20:49.936377	1.472168
08-Oct-20  18:20:49.936387	1.472168
08-Oct-20  18:20:49.936397	1.472168
08-Oct-20  18:20:49.936407	1.472168
08-Oct-20  18:20:49.936417	1.472168
08-Oct-20  18:20:49.936427	1.472168
08-Oct-20  18:20:49.936437	1.472168
08-Oct-20  18:20:49.936447	1.472168
08-Oct-20  18:20:49.936457	1.472168
08-Oct-20  18:20:49.936467	1.472168
08-Oct-20  18:20:49.936477	1.472168
08-Oct-20  18:20:49.936487	1.472168
08-Oct-20  18:20:49.936497	1.472168
08-Oct-20  18:20:49.936507	1.472168
08-Oct-20  18:20:49.936517	1.472168
08-Oct-20  18:20:49.936527	1.472168
08-Oct-20  18:20:49.936537	1.472168
08-Oct-20  18:20:49.936547	1.472168
08-Oct-20  18:20:49.936557	1.472168
08-Oct-20  18:20:49.936567	1.472168
08-Oct-20  18:20:49.936577	1.472168
08-Oct-20  18:20:49.936587	1.472168
08-Oct-20  18:20:49.936597	1.472168
08-Oct-20  18:20:49.936607	1.472168
08-Oct-20  18:20:49.936617	1.472168
08-Oct-20  18:20:49.936627	1.472168
08-Oct-20  18:20:49.936637	1.472168
08-Oct-20  18:20:49.936647	1.472168
08-Oct-20  18:20:49.936657	1.472168
08-Oct-20  18:20:49.936667	1.472168
08-Oct-20  18:20:49.936677	1.472168
08-Oct-20  18:20:49.936687	1.472168
08-Oct-20  18:20:49.936697	1.472168
08-Oct-20  18:20:49.936707	1.472168
08-Oct-20  18:20:49.936717	1.472168
08-Oct-20  18:20:49.936727	1.472168
08-Oct-20  18:20:49.936737	1.472168
08-Oct-20  18:20:49.936747	1.472168
08-Oct-20  18:20:49.936757	1.472168
08-Oct-20  18:20:49.936767	1.472168
08-Oct-20  18:20:49.936777	1.472168
08-Oct-20  18:20:49.936787	1.472168
08-Oct-20  18:20:49.936797	1.472168
08-Oct-20  18:20:49.936807	1.472168
08-Oct-20  18:20:49.936817	1.472168
08-Oct-20  18:20:49.936827	1.472168
08-Oct-20  18:20:49.936837	1.472168
08-Oct-20  18:20:49.936847	1.472168
08-Oct-20  18:20:49.936857	1.472168
08-Oct-20  18:20:49.936867	1.472168
08-Oct-20  18:20:49.936877	1.472168
08-Oct-20  18:20:49.936887	1.472168
08-Oct-20  18:20:49.936897	-0.427246
08-Oct-20  18:20:49.936907	-0.739746
08-Oct-20  18:20:49.936917	-0.993652
08-Oct-20  18:20:49.936927	-1.870117
08-Oct-20  18:20:49.936937	0.017090
08-Oct-20  18:20:49.936947	-2.192383
08-Oct-20  18:20:49.936957	-1.979980
08-Oct-20  18:20:49.936967	0.246582
08-Oct-20  18:20:49.936977	0.910645
08-Oct-20  18:20:49.936987	0.607910
08-Oct-20  18:20:49.936997	-2.104492
08-Oct-20  18:20:49.937007	2.619629
08-Oct-20  18:20:49.937017	-1.652832
08-Oct-20  18:20:49.937027	0.534668
08-Oct-20  18:20:49.937037	-1.618652
08-Oct-20  18:20:49.937047	0.358887
08-Oct-20  18:20:49.937057	-1.198730
08-Oct-20  18:20:49.937067	-1.379395
08-Oct-20  18:20:49.937077	0.217285
08-Oct-20  18:20:49.937087	0.676270
08-Oct-20  18:20:49.937097	-1.325684
08-Oct-20  18:20:49.937107	2.263184
08-Oct-20  18:20:49.937117	2.849121
08-Oct-20  18:20:49.937127	1.979980
08-Oct-20  18:20:49.937137	0.144043
