50.00000	1.00000	0.09132
56.50323	1.00000	0.10127
63.85230	1.00000	0.11615
72.15722	0.99999	0.12805
81.54232	0.99999	0.14779
92.14809	0.99999	0.16678
104.13329	0.99999	0.18751
117.67734	1.00000	0.21105
132.98300	1.00000	0.24153
150.27938	0.99998	0.27286
169.82540	1.00001	0.30555
191.91367	1.00000	0.34586
216.87485	1.00000	0.38931
245.08258	1.00000	0.43768
276.95915	0.99999	0.49938
312.98173	0.99999	0.56227
353.68956	1.00001	0.63617
399.69205	0.99996	0.67297
451.67783	0.99999	0.81222
510.42512	0.99999	0.91971
576.81335	0.99999	1.03826
651.83634	0.99998	1.17249
736.61717	0.99998	1.32570
832.42498	0.99998	1.49598
940.69399	1.00000	1.69192
1063.04496	1.00000	1.91252
1201.30946	1.00000	2.15791
1357.55728	1.00000	2.44359
1534.12740	0.99999	2.75859
1733.66305	0.99999	3.11997
1959.15122	1.00000	3.52517
2213.96741	1.00001	3.98461
2501.92616	1.00003	4.50163
2827.33815	1.00000	5.08656
3195.07472	0.99999	5.74577
3610.64079	1.00000	6.49805
4080.25729	1.00000	7.34168
4610.95426	0.99999	8.29470
5210.67612	1.00000	9.37918
5888.40055	0.99999	10.59460
6654.27293	1.00002	11.97105
7519.75818	1.00002	13.52948
8497.81241	0.99998	15.28854
9603.07686	1.00001	17.27954
10852.09708	1.00001	19.52205
12263.57059	1.00003	22.06594
13858.62682	1.00000	24.93859
15661.14337	1.00001	28.17428
17698.10350	0.99999	31.83900
20000.00000	1.00008	35.97123
