100.00000	76651980828921.76560	-163.01626
111.41937	76341798916811.67190	-10.01534
124.14275	76296498181796.04690	87.80723
138.31907	76160815944397.21870	-89.81912
154.11423	76107103083031.90620	-62.03415
171.71309	76076514152369.67190	92.02843
191.32164	75935632389448.26560	-63.30247
213.16936	75897575200279.59370	-98.72673
237.51195	75829170249253.50000	-16.88541
264.63430	75809731864777.35940	143.65081
294.85386	75768140846115.31250	125.57948
328.52430	75691756986689.75000	163.13398
366.03970	75635802047006.42190	7.88462
407.83911	75522257755303.93750	-58.51930
454.41175	75427124086958.07810	29.57233
506.30269	75310735114689.68750	29.03048
564.11924	75157329870757.60940	173.60292
628.53808	74972443383862.71870	41.12181
700.31314	74751088619898.71870	-55.88562
780.28446	74465577597452.28120	-91.10078
869.38800	74123425321178.98440	-53.90281
968.66660	73702946799711.26560	-148.72451
1079.28218	73190242181581.32810	-71.56496
1202.52936	72561400317445.68750	30.21419
1339.85059	71811194320941.07810	-148.21481
1492.85303	70906295499799.79690	128.75263
1663.32737	69825741567610.95310	-7.02953
1853.26881	68553726971952.21870	148.48834
2064.90035	67072648585690.69530	102.07225
2300.69888	65349247557343.53120	134.46651
2563.42410	63397237028546.64060	-6.68863
2856.15087	61187518532109.78120	114.96397
3182.30519	58756788965671.19530	-15.28397
3545.70426	56088982903026.46870	73.51315
3950.60120	53253766630097.37500	42.79910
4401.73480	50266889328661.78910	-145.82244
4904.38500	47172688956662.16410	13.05960
5464.43467	44025448941875.97660	13.96660
6088.43845	40876210842572.81250	-1.54477
6783.69951	37772272603018.76560	87.31304
7558.35497	34757953796768.41800	51.68645
8421.47117	31859873234909.64060	-137.22789
9383.14977	29106023573867.98830	95.01735
10454.64596	26515823276549.24220	-113.09187
11648.50023	24091494785206.39450	158.03085
12978.68508	21838817690193.19920	35.09078
14460.76860	19766405847024.46870	-62.68801
16112.09666	17873650961668.87110	112.23481
17951.99592	16796085532802.33200	-163.55210
20002.00000	16849379504336.65820	-164.05928

