100.00000	0.30684	-3.56671
111.41914	0.30639	-3.46376
124.14224	0.30607	-3.43903
138.31822	0.30574	-3.44348
154.11297	0.30545	-3.47882
171.71134	0.30521	-3.54794
191.31930	0.30504	-3.65923
213.16631	0.30484	-3.83143
237.50807	0.30464	-4.03293
264.62944	0.30447	-4.28594
294.84785	0.30427	-4.56371
328.51693	0.30405	-4.93307
366.03073	0.30377	-5.34714
407.82829	0.30349	-5.81600
454.39876	0.30313	-6.34950
506.28719	0.30269	-6.95778
564.10082	0.30213	-7.65156
628.51628	0.30146	-8.43070
700.28742	0.30062	-9.29239
780.25421	0.29963	-10.26873
869.35252	0.29837	-11.34271
968.62509	0.29683	-12.53343
1079.23373	0.29497	-13.86250
1202.47292	0.29271	-15.31213
1339.78497	0.28993	-16.91038
1492.77686	0.28659	-18.64943
1663.23912	0.28261	-20.53793
1853.16670	0.27789	-22.57099
2064.78237	0.27237	-24.75193
2300.56273	0.26589	-27.06942
2563.26717	0.25848	-29.49795
2855.97019	0.25007	-32.03374
3182.09738	0.24070	-34.63368
3545.46549	0.23048	-37.27474
3950.32710	0.21942	-39.91550
4401.42042	0.20769	-42.52935
4904.02471	0.19541	-45.05790
5464.02208	0.18282	-47.47809
6087.96633	0.17014	-49.72762
6783.15963	0.15759	-51.79099
7557.73801	0.14530	-53.65059
8420.76658	0.13342	-55.24928
9382.34557	0.12206	-56.59192
10453.72860	0.11133	-57.68170
11647.45434	0.10130	-58.44916
12977.49327	0.09198	-58.93053
14459.41119	0.08344	-59.10048
16110.55137	0.07548	-58.97076
17950.23753	0.06826	-58.46690
20000.00000	0.06170	-57.66178

