100.00000	0.30683	-3.58280
113.52226	0.30632	-3.48409
128.87303	0.30592	-3.42422
146.29957	0.30556	-3.44824
166.08258	0.30530	-3.51688
188.54069	0.30504	-3.66684
214.03565	0.30483	-3.83459
242.97811	0.30460	-4.07994
275.83423	0.30440	-4.39064
313.13325	0.30415	-4.76511
355.47593	0.30388	-5.21951
403.54431	0.30352	-5.76809
458.11261	0.30310	-6.38544
520.05978	0.30256	-7.13440
590.38360	0.30186	-7.95962
670.21680	0.30099	-8.93437
760.84524	0.29987	-10.03618
863.72870	0.29845	-11.28099
980.52432	0.29662	-12.69010
1113.11334	0.29435	-14.26410
1263.63140	0.29149	-16.03467
1434.50290	0.28788	-18.00252
1628.48008	0.28346	-20.15144
1848.68736	0.27799	-22.53574
2098.67163	0.27144	-25.09255
2382.45942	0.26361	-27.83066
2704.62173	0.25440	-30.74751
3070.34766	0.24390	-33.76554
3485.52798	0.23210	-36.86286
3956.85007	0.21922	-39.96657
4491.90554	0.20541	-43.01958
5099.31259	0.19089	-45.94648
5788.85479	0.17603	-48.69754
6571.63867	0.16122	-51.20913
7460.27260	0.14674	-53.44271
8469.06990	0.13280	-55.33427
9614.27938	0.11958	-56.86983
10914.34703	0.10724	-58.00813
12390.21318	0.09587	-58.76863
14065.64977	0.08553	-59.08852
15967.64321	0.07613	-58.97003
18126.82911	0.06763	-58.43734
20577.98569	0.06003	-57.38276
23360.59399	0.05317	-55.87879
26519.47376	0.04704	-53.83861
30105.50540	0.04160	-51.26887
34176.44949	0.03680	-48.03132
38797.87713	0.03253	-44.28012
44044.22614	0.02876	-39.76181
50000.00000	0.02539	-34.68920

