100.00000	0.30784	-3.19989
111.41937	0.30667	-3.77110
124.14275	0.30652	-3.34204
138.31907	0.30607	-3.29577
154.11423	0.30589	-3.53670
171.71309	0.30557	-3.64243
191.32164	0.30548	-3.73787
213.16936	0.30521	-3.92963
237.51195	0.30498	-4.08866
264.63430	0.30488	-4.31733
294.85386	0.30470	-4.60656
328.52430	0.30445	-4.97510
366.03970	0.30416	-5.34194
407.83911	0.30389	-5.84604
454.41175	0.30350	-6.36213
506.30269	0.30304	-6.97777
564.11924	0.30250	-7.65891
628.53808	0.30183	-8.43304
700.31314	0.30099	-9.29972
780.28446	0.29999	-10.25913
869.38800	0.29872	-11.32926
968.66660	0.29717	-12.52759
1079.28218	0.29531	-13.83819
1202.52936	0.29301	-15.32278
1339.85059	0.29023	-16.89517
1492.85303	0.28692	-18.64505
1663.32737	0.28295	-20.53254
1853.26881	0.27820	-22.56744
2064.90035	0.27261	-24.73617
2300.69888	0.26615	-27.05561
2563.42410	0.25877	-29.47043
2856.15087	0.25034	-32.00935
3182.30519	0.24099	-34.61659
3545.70426	0.23071	-37.24175
3950.60120	0.21963	-39.92775
4401.73480	0.20789	-42.52953
4904.38500	0.19572	-45.02030
5464.43467	0.18312	-47.44087
6088.43845	0.17044	-49.63673
6783.69951	0.15784	-51.74239
7558.35497	0.14557	-53.52955
8421.47117	0.13373	-55.19206
9383.14977	0.12245	-56.51766
10454.64596	0.11170	-57.53966
11648.50023	0.10164	-58.27107
12978.68508	0.09232	-58.73604
14460.76860	0.08367	-59.04147
16112.09666	0.07573	-58.97006
17951.99592	0.06844	-58.35903
20002.00000	0.06182	-57.54506

