t0	08-Oct-20  18:14:35.327730
delta t	1.000000E-5

time	Y
08-Oct-20  18:14:35.327730	3.029785
08-Oct-20  18:14:35.327740	3.029785
08-Oct-20  18:14:35.327750	3.029785
08-Oct-20  18:14:35.327760	3.029785
08-Oct-20  18:14:35.327770	3.029785
08-Oct-20  18:14:35.327780	3.029785
08-Oct-20  18:14:35.327790	3.029785
08-Oct-20  18:14:35.327800	3.029785
08-Oct-20  18:14:35.327810	3.029785
08-Oct-20  18:14:35.327820	3.029785
08-Oct-20  18:14:35.327830	3.029785
08-Oct-20  18:14:35.327840	3.029785
08-Oct-20  18:14:35.327850	3.029785
08-Oct-20  18:14:35.327860	3.029785
08-Oct-20  18:14:35.327870	3.029785
08-Oct-20  18:14:35.327880	3.029785
08-Oct-20  18:14:35.327890	3.029785
08-Oct-20  18:14:35.327900	3.029785
08-Oct-20  18:14:35.327910	3.029785
08-Oct-20  18:14:35.327920	3.029785
08-Oct-20  18:14:35.327930	3.029785
08-Oct-20  18:14:35.327940	3.029785
08-Oct-20  18:14:35.327950	3.029785
08-Oct-20  18:14:35.327960	3.029785
08-Oct-20  18:14:35.327970	3.029785
08-Oct-20  18:14:35.327980	3.029785
08-Oct-20  18:14:35.327990	3.029785
08-Oct-20  18:14:35.328000	3.029785
08-Oct-20  18:14:35.328010	3.029785
08-Oct-20  18:14:35.328020	3.029785
08-Oct-20  18:14:35.328030	3.029785
08-Oct-20  18:14:35.328040	3.029785
08-Oct-20  18:14:35.328050	3.029785
08-Oct-20  18:14:35.328060	3.029785
08-Oct-20  18:14:35.328070	3.029785
08-Oct-20  18:14:35.328080	3.029785
08-Oct-20  18:14:35.328090	3.029785
08-Oct-20  18:14:35.328100	3.029785
08-Oct-20  18:14:35.328110	3.029785
08-Oct-20  18:14:35.328120	3.029785
08-Oct-20  18:14:35.328130	3.029785
08-Oct-20  18:14:35.328140	3.029785
08-Oct-20  18:14:35.328150	3.029785
08-Oct-20  18:14:35.328160	3.029785
08-Oct-20  18:14:35.328170	3.029785
08-Oct-20  18:14:35.328180	3.029785
08-Oct-20  18:14:35.328190	3.029785
08-Oct-20  18:14:35.328200	3.029785
08-Oct-20  18:14:35.328210	3.029785
08-Oct-20  18:14:35.328220	3.029785
08-Oct-20  18:14:35.328230	3.029785
08-Oct-20  18:14:35.328240	3.029785
08-Oct-20  18:14:35.328250	3.029785
08-Oct-20  18:14:35.328260	3.029785
08-Oct-20  18:14:35.328270	3.029785
08-Oct-20  18:14:35.328280	3.029785
08-Oct-20  18:14:35.328290	3.029785
08-Oct-20  18:14:35.328300	3.029785
08-Oct-20  18:14:35.328310	3.029785
08-Oct-20  18:14:35.328320	3.029785
08-Oct-20  18:14:35.328330	3.029785
08-Oct-20  18:14:35.328340	3.029785
08-Oct-20  18:14:35.328350	3.029785
08-Oct-20  18:14:35.328360	3.029785
08-Oct-20  18:14:35.328370	3.029785
08-Oct-20  18:14:35.328380	3.029785
08-Oct-20  18:14:35.328390	3.029785
08-Oct-20  18:14:35.328400	3.029785
08-Oct-20  18:14:35.328410	3.029785
08-Oct-20  18:14:35.328420	3.029785
08-Oct-20  18:14:35.328430	3.029785
08-Oct-20  18:14:35.328440	3.029785
08-Oct-20  18:14:35.328450	3.029785
08-Oct-20  18:14:35.328460	3.027344
08-Oct-20  18:14:35.328470	3.029785
08-Oct-20  18:14:35.328480	3.029785
08-Oct-20  18:14:35.328490	3.029785
08-Oct-20  18:14:35.328500	3.029785
08-Oct-20  18:14:35.328510	3.029785
08-Oct-20  18:14:35.328520	3.029785
08-Oct-20  18:14:35.328530	3.029785
08-Oct-20  18:14:35.328540	3.029785
08-Oct-20  18:14:35.328550	3.029785
08-Oct-20  18:14:35.328560	3.029785
08-Oct-20  18:14:35.328570	3.029785
08-Oct-20  18:14:35.328580	3.029785
08-Oct-20  18:14:35.328590	3.029785
08-Oct-20  18:14:35.328600	3.029785
08-Oct-20  18:14:35.328610	2.399902
08-Oct-20  18:14:35.328620	0.991211
08-Oct-20  18:14:35.328630	0.888672
08-Oct-20  18:14:35.328640	-0.153809
08-Oct-20  18:14:35.328650	-2.048340
08-Oct-20  18:14:35.328660	-1.308594
08-Oct-20  18:14:35.328670	-0.598145
08-Oct-20  18:14:35.328680	4.450684
08-Oct-20  18:14:35.328690	2.983398
08-Oct-20  18:14:35.328700	0.417480
08-Oct-20  18:14:35.328710	0.988770
08-Oct-20  18:14:35.328720	-0.610352
08-Oct-20  18:14:35.328730	3.298340
08-Oct-20  18:14:35.328740	4.150391
08-Oct-20  18:14:35.328750	0.014648
