t0	08-Oct-20  18:13:54.104809
delta t	1.000000E-5

time	Y
08-Oct-20  18:13:54.104809	2.272949
08-Oct-20  18:13:54.104819	2.272949
08-Oct-20  18:13:54.104829	2.272949
08-Oct-20  18:13:54.104839	2.272949
08-Oct-20  18:13:54.104849	2.272949
08-Oct-20  18:13:54.104859	2.272949
08-Oct-20  18:13:54.104869	2.272949
08-Oct-20  18:13:54.104879	2.272949
08-Oct-20  18:13:54.104889	2.272949
08-Oct-20  18:13:54.104899	2.272949
08-Oct-20  18:13:54.104909	2.272949
08-Oct-20  18:13:54.104919	2.272949
08-Oct-20  18:13:54.104929	2.272949
08-Oct-20  18:13:54.104939	2.272949
08-Oct-20  18:13:54.104949	2.272949
08-Oct-20  18:13:54.104959	2.272949
08-Oct-20  18:13:54.104969	2.272949
08-Oct-20  18:13:54.104979	-2.189941
08-Oct-20  18:13:54.104989	-2.702637
08-Oct-20  18:13:54.104999	2.985840
08-Oct-20  18:13:54.105009	-1.376953
08-Oct-20  18:13:54.105019	4.191895
08-Oct-20  18:13:54.105029	-3.063965
08-Oct-20  18:13:54.105039	3.371582
08-Oct-20  18:13:54.105049	-3.762207
08-Oct-20  18:13:54.105059	-1.533203
08-Oct-20  18:13:54.105069	3.098145
08-Oct-20  18:13:54.105079	3.635254
08-Oct-20  18:13:54.105089	3.312988
08-Oct-20  18:13:54.105099	1.218262
08-Oct-20  18:13:54.105109	3.054199
08-Oct-20  18:13:54.105119	-0.236816
08-Oct-20  18:13:54.105129	-3.188477
08-Oct-20  18:13:54.105139	-1.013184
08-Oct-20  18:13:54.105149	4.995117
08-Oct-20  18:13:54.105159	4.997559
08-Oct-20  18:13:54.105169	4.997559
08-Oct-20  18:13:54.105179	-2.563477
08-Oct-20  18:13:54.105189	2.265625
08-Oct-20  18:13:54.105199	-0.905762
08-Oct-20  18:13:54.105209	0.644531
08-Oct-20  18:13:54.105219	-1.223145
08-Oct-20  18:13:54.105229	-0.180664
08-Oct-20  18:13:54.105239	4.997559
08-Oct-20  18:13:54.105249	4.997559
08-Oct-20  18:13:54.105259	4.997559
08-Oct-20  18:13:54.105269	4.997559
08-Oct-20  18:13:54.105279	2.145996
08-Oct-20  18:13:54.105289	0.390625
08-Oct-20  18:13:54.105299	2.395020
08-Oct-20  18:13:54.105309	-1.579590
08-Oct-20  18:13:54.105319	0.644531
08-Oct-20  18:13:54.105329	4.997559
08-Oct-20  18:13:54.105339	2.663574
08-Oct-20  18:13:54.105349	4.997559
08-Oct-20  18:13:54.105359	1.076660
08-Oct-20  18:13:54.105369	2.414551
08-Oct-20  18:13:54.105379	2.587891
08-Oct-20  18:13:54.105389	4.997559
08-Oct-20  18:13:54.105399	4.997559
08-Oct-20  18:13:54.105409	4.724121
08-Oct-20  18:13:54.105419	2.949219
08-Oct-20  18:13:54.105429	4.997559
08-Oct-20  18:13:54.105439	2.800293
08-Oct-20  18:13:54.105449	0.769043
08-Oct-20  18:13:54.105459	3.105469
08-Oct-20  18:13:54.105469	4.997559
08-Oct-20  18:13:54.105479	2.470703
08-Oct-20  18:13:54.105489	-0.463867
08-Oct-20  18:13:54.105499	4.997559
08-Oct-20  18:13:54.105509	3.671875
08-Oct-20  18:13:54.105519	-0.480957
08-Oct-20  18:13:54.105529	2.509766
08-Oct-20  18:13:54.105539	0.607910
08-Oct-20  18:13:54.105549	3.378906
08-Oct-20  18:13:54.105559	2.119141
08-Oct-20  18:13:54.105569	4.997559
08-Oct-20  18:13:54.105579	1.342773
08-Oct-20  18:13:54.105589	3.515625
08-Oct-20  18:13:54.105599	4.997559
08-Oct-20  18:13:54.105609	2.124023
08-Oct-20  18:13:54.105619	-1.315918
08-Oct-20  18:13:54.105629	4.760742
08-Oct-20  18:13:54.105639	4.997559
08-Oct-20  18:13:54.105649	4.997559
08-Oct-20  18:13:54.105659	0.397949
08-Oct-20  18:13:54.105669	4.997559
08-Oct-20  18:13:54.105679	-0.490723
08-Oct-20  18:13:54.105689	4.997559
08-Oct-20  18:13:54.105699	2.416992
08-Oct-20  18:13:54.105709	1.130371
08-Oct-20  18:13:54.105719	-1.931152
08-Oct-20  18:13:54.105729	-1.020508
08-Oct-20  18:13:54.105739	4.997559
08-Oct-20  18:13:54.105749	4.997559
08-Oct-20  18:13:54.105759	4.997559
08-Oct-20  18:13:54.105769	3.422852
08-Oct-20  18:13:54.105779	4.670410
08-Oct-20  18:13:54.105789	1.835937
08-Oct-20  18:13:54.105799	2.929687
08-Oct-20  18:13:54.105809	-2.607422
08-Oct-20  18:13:54.105819	2.460937
